Mission URL,Type,Background,Walkthrough,Game
https://borderlands.fandom.com/wiki/My_First_Gun,Main,"""After Handsome Jack left you for dead in Windshear Waste, you escaped the cold and met a CL4P-TP steward bot -- the last of his kind on Pandora. Shortly after you entered Claptrap's igloo, an enormous bullymong broke in and removed Claptrap's eye. Claptrap needs your help to get it back. First things first, though: you need a gun. Claptrap has asked you to grab one from his cabinet.""","Objectives[]
Get a gun.
Open cabinet
Strategy[]
After inviting the Vault Hunters into Claptrap's Place, Claptrap warns them that the local bullymongs are dangerous, especially one he calls Knuckle Dragger. Immediately following this warning, Knuckle Dragger swings in through the open roof, rips out Claptrap's eye, and leaves. Claptrap then asks his new ""minion"" (meaning you) to find the gun he keeps in a small cabinet.
Completion[]
""You just moved five feet and opened a locker. Later, when you're killing skyscraper-sized monsters with a gun that shoots lightning, you'll look back on this moment and be like, ""heh.""""
Turn In: Cabinet",Borderlands_2
https://borderlands.fandom.com/wiki/Blindsided,Main,"""After Handsome Jack left your for dead in Windshear Waste, you escaped the cold and met a CL4P-TP General purpose robot - the last of his kind on Pandora. He has enlisted you as his minion: You are to help him kill Jack and save Pandora. Before you can do any of that, however, you will need to deal with a slightly more pressing matter: Claptrap's eye has been ripped out by a Bullymong and you must help him retrieve it.""","Objectives[]
Defend Claptrap
Defend Claptrap
Dig out Claptrap
Defeat Knuckle Dragger
Defeat minions
Retrieve Claptrap's eye
Find Sir Hammerlock
Find new gear
Loot gear
Strategy[]
Claptrap leads the way to Knuckle Dragger in an icy box canyon. Knuckle Dragger behaves like most other Bullymongs, leaping about and hurling rocks, although once reduced to half health she retreats and a wave of Monglets attack. Once killed, she drops Claptrap's eye.
When Claptrap's eye is retrieved from the dead Bullymong, Claptrap leads the way to Liar's Berg and Sir Hammerlock.
Completion[]
""Knuckle Dragger is dead, and you got Claptrap's eye back! Now you just need to find someone to reinstall it for him.""
Turn In: Claptrap",Borderlands_2
https://borderlands.fandom.com/wiki/Cleaning_Up_the_Berg,Main,"""You've found Claptrap's eye, but he still needs someone to plug it into the socket. That someone happens to be one Sir Hammerlock who currently resides in the town of Liar's Berg. Claptrap wants you to head there now.""","Objectives[]
Meet Sir Hammerlock.
Reach Liar's Berg
Defend Claptrap
Secure Liar's Berg
Meet Sir Hammerlock
Give Hammerlock Claptrap's eye
Wait for repair
Wait for power
Strategy[]
Liar's Berg has been overrun by bandits, and these intruders must be cleaned out of the area, but first there are several small bullymongs in the way. They will try to close the distance with any attacker to strike at point blank range, and if attacked from the top of the cliff they will leap up to retaliate. The bullymongs pose little threat at a distance however.
The bandits are relatively weak targets and fight with small arms from among the sparse buildings of Liars Berg. When approached however, a new complication arises when some more bullymongs arrive and attack the bandits and Vault Hunters alike. They can be played off against each other simply by hanging back out from the action, and this makes it an easy matter to whittle down both group evenly by attacking the winning side.
With the enemies out of the way, Sir Hammerlock emerges and attends to Claptrap.
Completion[]
""Claptrap can finally see! Now, it's time to get to Sanctuary. Unfortunately, one man stands between you and the last free city on Pandora. His name: Captain Flynt.""
Turn In: Sir Hammerlock",Borderlands_2
https://borderlands.fandom.com/wiki/Best_Minion_Ever,Main,"""After Handsome Jack left you for dead in Windshear Waste, you escaped the cold and met a CL4P-TP general purpose robot – the last of his kind on Pandora. He has enlisted you as his minion. You are to help him kill Jack, destroy the warrior, and save Pandora. Now that his minion is well-armed and raring for a fight, Claptrap feels it's time for you and him to head to Sanctuary, the last free town in Pandora. To do that, you'll need to steal Claptrap's boat back from the nefarious Captain Flynt. One obstacle stands between you and Flynt, however: Flynt's henchman, an explosives expert named Boom Bewm.""","Objectives[]
Grab Claptrap
Escort Claptrap to his ship
Open gate
Defend Claptrap
Murder Boom Bewm
Proceed to Captain Flynt
Use cannon to destroy gate
Catch up to Claptrap
Find Flynt
Hoist Claptrap
Murder Flynt
Board Claptrap's ship
Strategy[]
This mission primarily involves following Claptrap through bandit territory to reach a boat. Initially this means moving through territory occupied by bandits, and is broken by two significant boss encounters.
The first major fight is with Boom and Bewm, which consist of two small, armored targets. Despite this, they do not have any resistance against fire damage or weakness to corrosive damage. It is possible to start the fight without entering the arena, by edging up to the drop into the arena Vault Hunters can trigger the fight, then withdraw to the surrounding buildings and snipe. Boom starts the battle atop a giant cannon called Big Bertha. This cannon will rotate slowly, so its fire can be outrun or avoided by keeping to cover as much as possible. Damage inflicted on this cannon will eventually reduce its structure to around 10% health, whereupon Boom will leap down and personally enter the fray. It is also possible to deal enough damage to kill Boom and the cannon at the same time. Boom's brother Bewm is equipped with a jet pack and will present an awkward target as he jets through the air and attacks from a high vantage. Both of them will attack with grenades, providing even more incentive to stay on the run. These flights are short lived however, and he spends much of his time attacking on foot. Killing either Boom or Bewm will cause two psychos at a time to spawn until the other boss is killed. These psychos can provide second winds. The character may be safer standing their ground against the psychos if Big Bertha is still operational as running from them will expose themselves to its fire.
After Boom and Bewm are defeated and Big Bertha is used to blow up the gate, a large number of bandits will enter. They can be fought on foot, but using Big Bertha to kill them is far easier as the Vault Hunter who operates Big Bertha, and the cannon itself, are both invincible.
Claptrap will be missing as soon as the gate is destroyed. Vault Hunters must follow the way point to find Claptrap being beaten by three bandits. A short while later, Claptrap's progress is halted by stairs and he must be hoisted aloft from a mechanism above. This entails fighting through more bandits to reach the switch. Once up, Claptrap will then open the way to the final boss encounter against Captain Flynt.
The fight against Flynt and his cronies takes place on top of the freighter deck. Flynt will remain on his perch and watch his lackeys throw themselves into the fray before descending to the deck himself after Vault Hunters either get close enough, hit him once, or all Marauders are killed. He attacks with a flamethrower that will quickly deplete shields. His critical hit location is his exposed head behind his mask, requiring attackers to flank him to exploit his weakness. He also has an ability to slam his anchor in the ground and knock characters back multiple times. Like other nomads, he also has a powerful charging attack.
While there are many walls and obstacles to provide cover from the Captain's grenades and flames, Vault Hunters should be careful not to stand on the exposed grilles that will erupt with fire partway through the battle. When Flynt is engulfed in flames from the grilles on deck, he gains massive damage resistance and can reflect projectiles, making it preferable to seek cover until the flames die out.
It is possible to retreat to the lower area (or simply die) and return to the last checkpoint, where there is more cover, while Flynt and his minions must stand, exposed, on the metal beams jutting from the ship. Additionally, it is possible to shoot him from the walkway leading up to his ship while he stands on his perch.
After Flynt's defeat, Claptrap will lead the way through the freighter to find his actual ""ship"" (a boat), behind it and must board to complete the mission.
Completion[]
""By killing Captain Flynt, you have increased the average literacy of the entire area by a factor of ten. Now nothing stands between you and a frigid, fifteen-hour boat ride with Claptrap. 'Grats!""
Turn In: Claptrap",Borderlands_2
https://borderlands.fandom.com/wiki/The_Road_to_Sanctuary,Main,"""Sanctuary. The last free city on Pandora. Within its walls, you will find Roland, the leader of the resistance against Handsome Jack. You'll also find safety, comfort, and at least a few people whose primary mode of communication isn't delivered through the barrel of a gun.""","Objectives[]
Use Catch-A-Ride
Get Hyperion adapter
Install Hyperion adaper
Get a vehicle
Kills Reiss's attackers: 0/3
Find Corporal Reiss
Get power core
+ Kill Bloodshots: 0/20
Contact Lt. Davis
Deliver power core
Remove power core
Install power core
Go to Sanctuary
Strategy[]
The mission begins in Three Horns - Divide on board Claptrap's ship. He will offer a long set of specifications for his welcome back party in Sanctuary. Angel will then make contact, stating that Pandora is a dangerous place, and Sanctuary is somewhat less so.
Angel encourages the use of a vehicle to reach Sanctuary, although once the nearest Catch-A-Ride station is reached it becomes apparent that it is non-functional because Scooter locked it to prevent the Bloodshots from using them to spawn Bandit Technical's. An adapter must be procured from a nearby Bloodshot camp.
With the adapter installed, the Catch-a-Ride proves to have been locked against the possibility of use by bandits. Angel then hacks the system, allowing it to digistruct a Runner, and this is then used to jump across a gap severing the road to Sanctuary.
Lt. Davis greets the new arrivals at the gates of Sanctuary, and patches them through to Roland. Roland requests that a power core be obtained that can power the city's shields, and sends the Vault Hunters back down the road to find Cpl. Reiss.
After obtaining clues to Reiss's whereabouts, he is discovered under attack by bandits. In his final moments, he tells that one of the Bloodshots has the power core. The next marker indicates the general location of these bandits, and an optional objective to kill 20 of them also appears on the HUD. Entering the area and staying to the left is the safest and quickest way to obtain the power core or clean out the area for loot.
After the core is retrieved, Davis will open the Sanctuary gate. The mission is then turned in to him just outside the city.
Completion[]
""The resistance lost a good man today. But I'm sure Reiss woulda been happy to know how quickly you wiped out those Bloodshots.""
Turn In: Lt. Davis",Borderlands_2
https://borderlands.fandom.com/wiki/Plan_B,Main,"""You have made it to Sanctuary. This would be awesome, were it not for the fact that the man you came here to find Roland, the leader of the Crimson Raiders went missing shortly before your arrival.""","Objectives[]
Meet guard at gate
Speak to town mechanic
Pick up fuel cells: 0/2
Take Eridium
Install first fuel cell
Install second fuel cell
Buy something from Crazy Earl
Install third fuel cell
Help Scooter with plan B
Talk to Crimson Raider
Get key to Roland's Command Center
Unlock Roland's Command Center
Strategy[]
After access to Sanctuary has been granted, the character is instructed to speak to Scooter, the city mechanic. He requests that two power cells be gathered from his shop and an additional one purchased from Crazy Earl, who runs the Black Market. Scooter will provide the eridium required for the purchase, and Earl gives the power cell with any purchase.
Buying an item from the Black Market will only be required on the first play-through in Normal Mode. In subsequent modes, the objective to buy the third power cell will be skipped (although Scooter will still provide a 4-block of Eridium), and it can be installed immediately.
The power cells are then taken to the center of Sanctuary and installed. After Scooter warns that ""this city's gonna FLY!"" the ground will rumble, but Scooter's ""plan B"" did not work as intended, and the ship's central engine stalled. The final step to complete this mission is to access the ECHO recorder in the command center to find out what Roland's message says.
Completion[]
""Now that you've made it into Roland's headquarters, you should look around for any clues regarding his whereabouts.""
Turn In: Roland's Command Center",Borderlands_2
https://borderlands.fandom.com/wiki/Hunting_the_Firehawk,Main,"""In order to defeat Jack, you will need to find a soldier named Roland. If you search Roland's safe, maybe you can find out where he's disappeared to.""","Objectives[]
Use Roland's safe
Go to Frostburn Canyon
Follow Bloodshot signs: 0/7
Find the Firehawk
Revive Lilith
Grab Eridium nugget
Give Eridium to Lilith
Defeat bandits
Grab Eridium nugget
Give Eridium to Lilith
Strategy[]
After accepting the mission, the path to Frostburn Canyon will be highlighted. Access to the Canyon is in Three Horns - Divide and protected by the outpost of the gang of Children of the Firehawk; its garrison is made up of several bandits and a pair of nomads with flamethrowers. Once in Frostburn Canyon, the objective is to follow seven signs (Psychos pinned to a post pointing in a certain direction) until arriving at the Lair of the Firehawk.
The path with the seven signs winds through the Frostburn Canyon map, first traveling through some bandit-infested trails and a large camp with lots of burning psychos and the regular assortment of other bandit types. The path continues through a series of caves and trails filled with bandits and spiderants.
Not all seven signs need to be followed. If a player takes the route opposite to the first objective when arriving in Frostburn Canyon and instead heads through the areas with the spiderants, the third sign will be reached without having seen the first two. The objectives to find the first second and third signs will all simultaneously complete.
After the sixth sign there will be one badass psycho followed by another that come out of the cave, which one can outrun instead of fight. In that final stretch of cave a number of pipes protruding from the walls and ceilings prove to be booby traps that shoot jets of flame. These can be avoided by stepping around the fringe of the flame jet, or by waiting for the flame to subside.
Upon arrival at the Firehawk's Lair, it becomes apparent that Lilith is the Firehawk. She then immediately comes under attack from bandits and requests assistance fighting off several waves of bandits, consisting of psychos, crazed marauders and at least two badass psychos. The bandits pour in from the adjoining platforms and attempt to converge on the central platform while Lilith uses her phase blasts to combat them. Lilith's phase blasts can distract the bandits, but they will rarely do enough damage to kill any.
Following the fight, Lilith attempts to teleport the Vault Hunters to Bloodshot Stronghold, but only manages a short range jump within her lair, at which point she changes her plan and returns to Sanctuary.
Completion[]
""Lilith, alias ""the Firehawk,"" has informed you that Roland was kidnapped by the same clan of bandits that invaded her lair. You'll have to rescue him.""
Turn In: The Firehawk",Borderlands_2
https://borderlands.fandom.com/wiki/A_Dam_Fine_Rescue,Main,"""Roland, the de facto leader of the resistance against Hyperion and Handsome Jack, has been kidnapped by the Bloodshot bandit clan. This is a bad thing. Lilith has instructed you to infiltrate Bloodshot Stronghold and break Roland out. Simple!""","Objectives[]
Honk horn at gate
Talk to Ellie
Harvest bandit vehicle parts: 0/5
Build technical
Get past Bloodshot gate
Defeat Bad Maw
Pick up bridge key
Lower drawbridge
Infiltrate Bloodshot stronghold
Get to the W4R-D3N
Infiltrate Hyperion prison camp [1]
Kill W4R-D3N
Rescue Roland
Destroy loaders
Strategy[]
“Ever considered the exciting field of cleaning up my messes?”To meet Borderlands quality standards, this article or section may require cleanup.Please help by improving, spell-checking and/or trimming the article.
The mission is broken into several stages spanning several areas of Borderlands 2.
In order to gain entry to the Bloodshot Stronghold from Three Horns - Valley, a vehicle must be driven up to the Bloodshot gate and the horn sounded to signal those inside. Momentarily duped by the ruse, the Bloodshot gang begin lowering the gate, but attack when Flanksteak realizes that the vehicle outside is not one of the bandits' technicals.
Scooter suggests an alternative strategy to drive to The Dust and meet Ellie, a big girl with a ""large personality"". Ellie explains that one needs to gather parts from the bandits' cars so she can build a vehicle capable of passing for one used by the Bloodshots.
With the Bandit Technical acquired, the Bloodshot gang is easily duped into opening the gate, but entry to the complex itself is again blocked, this time by Bad Maw. Bad Maw is a slow-moving adversary, mostly hidden behind a formidable metal shield. Heavy damage directed on the shield will cause it to be pushed aside, opening Bad Maw up for attack, but otherwise explosive attacks, elemental effect damage, and simple repositioning may be required to bring him down. When killed, Bad Maw drops a key to access the Stronghold.
Bandits inhabit the entirety of the complex, ensuring the search for Roland is an eventful one. Another boss encounter must be negotiated through at Satan's Suckhole when Mad Mike enters the fray over the whirlpool. Mad Mike will always be armed with a rocket launcher and grenades, and can use these to devastating effect. Attackers may need to move quickly to avoid these attacks, or seek cover quickly when he appears. He will stay directly above the entrance area on the top level, but will come out on the catwalk where a few well-placed rockets will dispatch him quickly.
Roland is found in a holding cell near the end of the facility, but as soon as he is freed, a constructor designated W4R-D3N arrives to capture him and bear him away.
The chase leads to the Bloodshot Ramparts where Hyperion is fighting the Bloodshot gang. Hyperion has deployed various loaders and surveyors, and these robotic adversaries are frequently engaged in battle with the Bloodshots in the early stages of the conflict.
The final encounter is a multi-stage battle, and the first stage is to defeat W4R-D3N and free Roland. W4R-D3N has powerful shields that need to be battered down before any damage can be inflicted on its structure.
A strategy for killing W4R-D3N is to run up close and do as much damage to its critical hit spot as possible, using the loaders scattered around for Second Winds if needed. Lilith will shout a warning when time is running low. Quitting the game and continuing will cause the timer to be reset and Vault Hunters will spawn at the exit-only fast travel near the W4R-D3N.
If Roland is not rescued in time, the drop barge will take W4R-D3N and its captive to Friendship Gulag which is reached by fast travel to The Dust. In this location, W4R-D3N will take up a station near the holding cells at the back of the facility forcing another fight through Hyperion forces to reach it. The resulting fight against W4R-D3N is similar to the one at Bloodshot Ramparts, but with the longer distances available, longer-ranged sniping tactics can be employed. A supplementary objective to destroy some waves of loaders will also arise, and these must be cleared before the mission can be turned in to Roland.
Completion[]
""You've rescued Roland from Hyperion - now it's time for the customary, ""thanks for rescuing me from those bad guys; now, let's talk about how we're going to put a bullet in Jack's face"" conversation back in Sanctuary.""
Turn In: Roland",Borderlands_2
https://borderlands.fandom.com/wiki/A_Train_to_Catch,Main,"""You've rescued Roland from Hyperion – now it's time for the customary 'thanks for rescuing me from those bad guys. Now let's talk about how we're going to put a bullet in Jack's face' conversation back in Sanctuary.""","Objectives[]
Steal the Vault Key from the Hyperion train
Meet Roland in Sanctuary
Go to Tundra Express
Ignite varkids: 0/3
Wake up Roland's spy
Meet Tina
Find badonk adonks: 0/2
Return to Tiny Tina
Pick up damsels: 0/2
Set up Tina's damsels: 0/2
Arm damsels: 0/2
Hijack Hyperion train
Go to wreckage site
Find fortified train car
Search fortified train car
Get vault key[1]
Defeat Wilhelm
Pick up power core
Get back to Sanctuary
Strategy[]
The first objective after saving Roland in previous chapter is to go back to Sanctuary and speak with him about how to defeat Jack. Then go to talk to Rolands spy, located in Tundra Express.
After arriving in Tundra Express, the next objective is to awaken Roland's spy Mordecai by lighting three varkids on fire simultaneously. Low damage incendiary guns can be used, although it is often simpler to employ area effect fire damage from a grenade or a fire nova shield. Incinerators located throughout the Tundra Express can quickly ignite all the varkids at once, however any Vault Hunter caught in their area of effect may sustain lethal damage.
The next objective is to meet with Tiny Tina and recover two explosives from the Buzzard Academy. After their return and Tina's operations, ""Put a small bomb in the hot ass"", the two explosives bunnies must be taken to the top of a building where they must be set off. After arming the charges, the destroyed train track creates a bridge to End of the Line. Snowblind Defile is populated with loaders and the occasional surveyor, before giving way to Terminus Plateau where the culmination of the mission takes place.
The plateau appears to be uninhabited, but when a wrecked train carriage in the middle is approached, it is cast aside and Wilhelm emerges from the wreckage.
Wilhelm is an armored target with high health, and while initially unshielded, he periodically digistructs Surveyors and Shield Surveyors that can heal him or grant such shields. He can also throw away nearby train carriages to unearth the loaders stuck underneath. The surveyors will heal Wilhelm and regenerate his shield, while the rescued loaders provide him with additional fire support. Wilhelm also possesses a powerful melee attack and can inflict serious harm if he manages to close distance with a Vault Hunter. Occasionally he will launch himself into the air towards the Vault Hunter's location, and will spin his upper body around in circles, knocking the Vault Hunter back. This is very dangerous as he can knock Vault Hunters off the cliff, but can present others with an opportunity to engage. Otherwise, his primary ranged attack is to launch missiles and grenades.
Being armored, Wilhelm is largely immune to fire weapons, but not corrosive ones. His shield can be rapidly depleted with shock damage, and Slag is equally effective against him as most common enemies. The ledge overlooking Terminus Plateau provides a convenient position for a sniper as Wilhelm doesn't go up there.
At the beginning of the fight, Wilhelm has a tendency to stand or walk in a small area, focusing on digistructing his surveyors. This leaves him vulnerable to corrosive cloud grenades. Because he remains standing in the grenade status effect cloud for a lengthy time, this tactic can drain his health faster than his surveyors can heal him.
Completion[]
""You destroy a Hyperion supply train, got a priceless piece of technology, and befriended an insane, homicidal thirteen-year-old. Best get back to Sanctuary and unwind.""
Turn In: Lt. Davis",Borderlands_2
https://borderlands.fandom.com/wiki/Rising_Action,Main,"""You grabbed an experimental power core from Tundra Express. Given that such a core could keep Sanctuary's defense shield powered indefinitely, Roland requested you to bring it back to Lt. Davis. Give him a hand installing it, will you?""","Objectives[]
Remove power core
Install Hyperion power core
Go to center of town
Cycle ignition primer 1
Cycle ignition primer 3
Pick up Eridium nuggets: 0/5
Go to center of town
Give Eridium to Lilith
Leave Sanctuary
Head towards The Fridge
Strategy[]
At Lt. Davis's urging, a freshly acquired Hyperion power core is installed in the shield generator, but it turns out to be a trap by Handsome Jack. The core catches Davis in an explosion and kills him before Jack makes Angel shut down Sanctuary's shields and make it exposed for bombardment.
The only recourse is to get the city airborne, and to this end Scooter requests assistance with cycling two of the city's three ignition primers. Lilith's siren talents are also required, but before Roland can bring the Eridium she needs, one of the blasts hits the Crimson Raider headquarters, forcing any other Vault Hunters to make the run to the store room.
Once Lilith has the Eridium, she phases the entire city to a new location, but in doing so, her power also accidentally teleports the Vault Hunters to a location a short distance outside the Sanctuary walls. From there they must make their way overland to Sanctuary's new location, and to that they need to gain entry to The Fridge.
Completion[]
""Sanctuary has disappeared.
Crap.""
Turn In: Three Horns Valley",Borderlands_2
"https://borderlands.fandom.com/wiki/Bright_Lights,_Flying_City",Main,"""Sanctuary has disappeared. The Guardian Angel has asked you to head through The Fridge. If you can survive its horrors, the Angel says, you will be able to link up with Sanctuary on the other side.""","Objectives[]
Enter The Fridge
Search for your friends
Use fast travel station
Cross waterway
Kill gluttonous thresher
Pick up lunar supply beacon
Go to Overlook
Deploy beacon
+ Repair beacon (if it is damaged)
Establish Fast Travel link
Get to your friends
Strategy[]
With Sanctuary having vanished after the events of Rising Action, Angel contacts the Vault Hunters and expresses regret for her betrayal. She goes on to explain that Sanctuary has relocated some distance away and in order to reach it, the Vault Hunters will have to access a particular Fast Travel terminal closer to its current location, and then urges them to enter The Fridge.
Progress through the Fridge is not easy as the place is heavily populated with a thieving and cannibalistic bandit group known as the rats. They may not be the most sophisticated of Pandora's human dangers, but they make up for their moderate technology with tenacity and viciousness. The Rats have many fast-moving units, some of whom will stop to pick up loot drops that might otherwise be a much-needed source of supply.
Emerging into The Highlands - Outwash, the Vault Hunters are hit with a new problem: Sanctuary is no longer on the Fast Travel network, and this means an increasing series of objectives as each new destination becomes a momentary stop and a discovery of yet another objective.
Continuing through the area, the Vault Hunters reach a Hyperion-operated dam teeming with loaders and combat engineers. Upon reaching the main bridge, an EXP loader will attempt to block the crossing by destroying the bridge controls, if it is not destroyed before it can do this, then the river crossing must be done in an empty container.
Once on the other side, and through a gate, the next objective is to procure a lunar supply beacon, although this plan is deferred when a giant thresher appears and swallows the device. The Gluttonous Thresher's Shield can present an issue, but behaves similarly to other threshers, burrowing underground to reach targets with the same critical hit zones at the eyes.
The fight is made even more chaotic thanks to the presence of Hyperion forces within range. The three-way struggle can be controlled somewhat by using the Hyperion units as a distraction, while the thresher is targeted frequently in order to prevent it from regenerating its shield. Nearby buildings are also available for limited cover. As the buildings and large crates in the vicinity do not provide adequate cover from the thresher's close-range attacks, a retreat to safer ground may be appropriate for some characters. If lured back to the bridge, the thresher will only advance so far and will be limited to firing spikes at range
Once the thresher is killed, the beacon can be obtained, and the next phase is to reach a friendly settlement called Overlook, where the beacon can be safely deployed.
Again the situation changes when waves of loaders are dispatched to interrupt the beacon's deployment. Initially, a wave of basic loaders will march on the beacon in an attempt to destroy it, and then this is followed by heavier units in a second wave. A constructor is then deployed in a third phase of the attack. Each time the beacon is damaged to the point of failure it must be interacted with to repair it and resume the timer. The Hyperion forces are as much focused on the beacon as they are on the Vault Hunters, and will march on it incessantly, only pausing to engage in combat when coming under heavy fire.
Character-controlled vehicles positioned at the bottom of the slope have a clear line of fire up the main street, almost to the beacon. With multiple characters, the beacon can be defended with a constant barrage of vehicular weapons and even solo characters can benefit immensely from periodically mounting a vehicle to decimate waves of loaders marching up to the beacon.
By the time the loaders are destroyed, Jack is still denying the requisition order. Angel responds by cutting off the Hyperion satellite's life support. Fast Travel access is hastily arranged, putting Sanctuary back on the network. With that done, the Vault Hunters can return to Sanctuary.
Completion[]
""You've linked back up with Sanctuary, but you and the other members of the resistance still have no plan, no leverage, and no obvious way of stopping Handsome Jack.Hey, it's all uphill from here, right?""
Turn In: Roland",Borderlands_2
https://borderlands.fandom.com/wiki/Wildlife_Preservation,Main,,"Objectives[]
Go to Wildlife Exploitation Preserve
Find Mordecai
Infiltrate shipping yard
Find holding cells
Find Bloodwing
Rescue Bloodwing
Weaken Bloodwing
Get Claptrap upgrade
+ Collect Slag samples: 0/10
Deliver upgrade to Claptrap
Strategy[]
Upon entering the Wildlife Exploitation Preserve, several groups of stalkers block the way to Mordecai. As with all stalkers, shock weaponry is very effective. At Mordecai's perch, he explains that Bloodwing has been captured and that the Claptrap upgrade was with Bloodwing. He lends aid by providing sniper support from his high vantage point.
The gate into the Hyperion complex is initially blocked, and to get it to open, some loaders will need to be damaged, but not destroyed. Otherwise, after a certain amount of time, the door will open. Once three have been reduced to half health, the gate will be opened for reinforcements to respond. It remains open from this point on and the remaining forces can be decimated.
Along the dock, a variety of loaders and Hyperion personnel will attack, along with surveyors, which should be prioritized. Corrosive weapons are a valuable asset when dealing with the high concentration of loaders. Beyond the dockyard is a spacious skag pen with only two exits: a ladder in a corner near the dockyard, and a broken pipe that has to be climbed to continue into the complex. Badass skags can randomly spawn in this area, making it a hazardous area to get through. There are more stalker and skags in the grassy region beyond, before reaching the next Hyperion structure.
Eventually, the battles with Hyperion forces and Pandoran fauna give way to the Specimen Maintenance facility. At this point, Jack releases a number of penned creatures. Two badass elemental skags will spawn here.
The remaining encounters consist of more Hyperion personnel and rogue creatures until these give way to the endgame boss fight. It's at this point that it is revealed how Bloodwing has been experimented on and become a giant Slagged Bloodwing. She now possesses various elemental damage types, and the first one unveiled is fire.
Slagged Bloodwing has a few forms of attack. In flight, she will either dive bomb prey (which can be avoided by evading when Mordecai shouts an alert), a claw attack (which can be avoided by running perpendicular to the bird), or breathe elemental projectiles (which can be outmaneuvered or blocked by cover). Sometimes Bloodwing also lands, where she can still perform powerful elemental and melee attacks. She also has a seldom-used defensive action by shielding herself with her wings. Bloodwing's critical hit location is her head, which can prove impossible to target most of the time when she's airborne.
After being reduced to 50% health, Jack imbues Bloodwing with shock. Bloodwing retains the same attacks, except with shock damage this time, and is also healed to 75% health. After being further injured to 25%, Jack imbues her with corrosion and again heals her to 50%. Reducing her health to 0% prior to the corrosive phase does not defeat her.
When the battle concludes, the bird is tranquilized by Mordecai in the hopes of healing her. Jack reveals the last power to be explosive and kills Bloodwing by detonating an explosive collar, enraging Mordecai. Bloodwing's defeat signals the end of the mission, making Claptrap's software upgrade available for retrieval and installation.
Completion[]
""The cost was high but you successfully secured a way past the first obstacle to Control Core Angel.""
Turn in: Roland",Borderlands_2
https://borderlands.fandom.com/wiki/The_Once_and_Future_Slab,Main,"""With the first obstacle to Control Core Angel accounted for, Roland has turned your attention to the second obstacle: a big-ass Hyperion defense bunker.Roland feels you need the help of a local bandit leader, the Slab King, to destroy this bunker. The Slab King can be found in Thousand Cuts, but be careful though he hates Jack as much as anyone, his men won't exactly welcome you with open arms.""","Objectives[]
Take Roland's note
Go to Thousand Cuts
Survive initiation
Deliver note
Follow Brick
Destroy mortar beacons: 0/3
Strategy[]
Upon reaching Thousand Cuts, the Vault Hunter is greeted by numerous bandits as well as buzzards. The buzzards provide a frequent source of harassment that causes a negative impact on shield recharge and are therefore a priority target. The section right before Brokeface Bridge often has a few badasses and goliaths. Goliaths are particularly useful if their helmets are shot off, allowing Vault Hunters to pass while they fight other enemies. Eliminating all opposition is not mandatory, as enemies outside will not follow into the king's stronghold.
Once inside, the Slab King takes the Vault Hunter as new a recruit and sends in a welcoming party: a 4-5 wave bandit assault. The King will not intervene in the fight and is accompanied by 2 passive Badass Goliaths, which will join the fight either when their helmets are shot off or during the last wave. Common bandits will appear, which are all easily dispatched with incendiary weapons. Occasionally, a Goliath can spawn, which can be used to distract the bandits. Alternatively, Vault Hunters can choose to enrage the Badass Goliaths early and dupe them into fighting other bandits, which can potentially finish all waves with minimal effort.
The Slab King reveals himself as Brick once the Vault Hunter has survived the initiation, and inducts them into his Slab gang.
After Brick agrees to help Roland and he’s in, Handsome Jack launches a surprise mortar attack on the Slabs, along with loaders. To halt Jack's attack on Thousand Cuts, the Vault Hunter and Brick must destroy the mortar beacons guiding the mortars. Upon approaching each mortar beacon, red targets appear where a mortar will soon strike. Brick approaches each mortar beacon in turn and breaks the shield, leaving them vulnerable to gunfire. Each destroyed beacon will unleash progressively tougher waves of loaders. Brick is invincible and can do massive melee damage to every enemy, so Vault Hunters should mostly leave the fight to him, though beware he doesn't distract enemies well.
Completion[]
""With the Slab bandit clan on your side, destroying the Hyperion bunker that defends Control Core Angel should be relatively easy. Emphasis on ""should.""
Turn In: Roland",Borderlands_2
