"Quest","Quick Walkthrough","Detailed Walkthrough"
"https://en.uesp.net/wiki/Daggerfall:The_Exorcism","Talk to the Quester of your Knightly Order. Head to the specified dungeon. Find and kill the evil spirit within. Report back to the Quester within the time limit.","Free Spirits[edit] A wraith rising from the campfire smoke Speak to the Quester, who says: ""I am (Quester's name). One of the local nobles, (noble's name), has just gotten the deed to an abandoned piece of property. Too late, (he/she) found out it is haunted. Someone needs to go out and banish the ghost that haunts it. Are you willing to take up this quest?"" Accept[edit] The Quester goes on: ""(Noble's name) wants to begin rebuilding within (time limit) days. (He/She) has the deed to (dungeon), where you'll find the spirit."" Decline[edit] The Quester answers: ""Ghosts are normally the temple's problem. Maybe I'll turn this one over to them."" Exorcise the Spectre[edit] Head to the haunted dungeon. Once inside, find and kill the spectre that is terrorizing the noble's property. The target may be either a ghost or a wraith; the chances for each are 50%. There may be more than one spirit within the dungeon, but when you kill the target a message appears: The ghost has been laid to rest. (Noble's name) can now rebuild (dungeon). Report back to the Order after the task is done. Reward[edit] Upon your return, the Quester says: (Noble's name) will be quite pleased. (He/She) has even offered to dedicate a fountain in your name."" Reputation Gain/Loss[edit] A successfully completed quest results in a reputation gain according to the table below. Faction/Person Reputation Gain   Generic Knightly Order +5   Knight Order +12   City-State where the order is located +14   Nobility of the city-state where the order is located +7   People of the city-state where the order is located +9   All other factions of the city-state where the order is located +7 A failed quest results in a reputation loss according to the table below. Faction/Person Reputation Gain   Generic Knightly Order -2   Knight Order -2  Enemies[edit] Random dungeon monsters Quest Target: any of the following One Ghost One Wraith"
"https://en.uesp.net/wiki/Daggerfall:An_Expensive_Purchase","Talk to the beldam of a witch coven. Head to the specified town. Meet your contact there. Purchase a magical item for 1000 gold. Return to the beldam within the time limit and collect your reward.","Strange Brew[edit] The beldam says: ""Thou art friend to (witch coven), this we know. But to help thee, a spell must be woven, a spell that first must destroy before it createth. Wilt thou bring to us a (magical item) for our brew, so thou might be blessed by its ruination?"" Accept[edit] The beldam goes on: ""The (magical item) we need is held by (contact's faction). We require it before the day has dawned (time limit) times. (Contact's faction) can be found in (town). Ask after (contact's name). Let the gods and spirits guide thy feet, (player's first name)."" Decline[edit] The beldam answers: ""Too employed art thou to do this task, even knowing its importance? Unfortunate for (witch coven), and unfortunate for thee, (player's name)."" Finding the Missing Ingredient[edit] The contact won't help you if you can't pay the price  This quest is quite simple. Travel to the town the beldam sent you to, ask around until you find your contact's location, enter the building and speak to them. The magical item the witches want to purchase can be had for 1,000 gold. You must have this amount in gold pieces, as the contact will not accept letters of credit. If you are short, the contact will say: ""I ain't givin' up this (magical item) for less than 1000 gold pieces. And I'm only willin' ta do that for (witch coven)."" If you don't have the gold, you must return when you do. If you have the gold, the contact accepts it as payment for the item and says: ""The (magical item) you want? Yours for a thousand. Very good, here you go."" Head back to the beldam with the magical item in time and collect your reward. Reward[edit] Upon returning to the Coven with the magical item, the beldam says: ""Ah, there is the (magical item) we need for our spell. Quickly, sisters rend it and rip it and boil it in a covered tub. Here have we a lump of (gem) for thee, (player's name), to thank thee for thy speed and valor."" Reputation Gain/Loss[edit] A successfully completed quest results in a reputation gain according to the table below. Faction/Person Reputation Gain   Witch Coven +5 A failed quest (time limit expired) results in a reputation loss according to the table below. Faction/Person Reputation Gain   Witch Coven -2 Enemies[edit] None"
"https://en.uesp.net/wiki/Daggerfall:The_Expiatory_Sacrifice","Talk to the quest giver of your Temple. Head to the dungeon named by the quest giver. Enter the dungeon and find the ingredient. Return to the quest giver within the time limit and collect your reward.","The Transgressing Temple[edit] Speak to the quest giver, who says: ""They tell me that you quite loyal to the temple. I need you perform a vital task for us. (Temple's god) has become angry with us. You need not concern yourself with why. Our only hope is to hold a rite of atonement. We need (ingredient) for the ceremony. My sources tell me that some can be found in (dungeon). Will you bring it to us?"" Accept[edit] The quest giver goes on: ""The ceremony must be held within (time limit) days. The temple will reward you with (random gold) gold for this. Only untainted (ingredient) will do. (Temple's god)'s blessing is upon you so that you will know it when you find it."" Decline[edit] The quest giver answers: ""Your loyalty to the temple is not what I thought it was, (player's name)."" Appeasing the Deity[edit] The ingredient will be laying around the dungeon somewhere, like this ectoplasm in a corridor  Once again, this quest is another standard dungeon crawl. Head to the dungeon mentioned by the quest giver and find the ingredient within. Pick it up and you will think to yourself: ""This is it! I can feel the purity of the (ingredient). Now to get it back to (quest giver's name)."" Return to the Temple and deliver the ingredient to the quest giver for your reward. Reward[edit] When you return with the ingredient, the quest giver will say: ""You have it? (Ingredient)! (Temple's god) will be pacified. You have done well. Here is your reward."" Reputation Gain/Loss[edit] A successfully completed quest results in a reputation gain according to the table below. Faction/Person Reputation Gain   Deity of the Temple +5   Temple and its associated factions +2 A failed quest results in a reputation loss according to the table below. Faction/Person Reputation Gain   Deity of the Temple -2   Temple and its associated factions -1 Enemies[edit] Random dungeon monsters"
"https://en.uesp.net/wiki/Daggerfall:The_Exterminator","Talk to a Merchant or an Innkeeper. Head to the specified local residence. Exterminate all vermin there. Head back to your employer within the time limit and collect your reward.","Returning Vermin[edit] Speak to a merchant or innkeeper, who says: ""I need help. (Employer's name) at your service, although I hope yours will be at mine. (Residence) is infested with monsters. Can you kill them for me? I can pay you (random gold) gold pieces."" Accept[edit] The merchant or innkeeper goes on: ""Thank you, thank you, thank you! If they are not gone by this time tomorrow, I'll be ruined."" Decline[edit] The merchant or innkeeper replies: ""I need help! Won't somebody help me?"" Cleaning House[edit] Not all infested houses are unoccupied  You have one day to complete this task. Ask around until one of the citizens points you towards the residence. Enter the house and kill all vermin there. There may be bats, rats, giant scorpions, or giant spiders. They will appear one after another, so keep waiting until you have killed them all. The task is done when you have killed at least six bats, seven rats, three giant scorpions, or three giant spiders. You will get no notification if this is accomplished, so you must keep track of your kills. Report back to your employer when you are sure the building is clean enough. Reward[edit] Head back to your employer to get your reward and some warm thanks: ""What a relief. I hate those things. You have been most helpful, (player's name). Here is the (random gold) gold that I promised."" Reputation Gain/Loss[edit] A successfully completed quest results in a reputation gain according to the table below. Faction/Person Reputation Gain   Questgiver's faction +5   Questgiver's associated factions +2 A failed quest (time limit expired) results in a reputation loss according to the table below. Faction/Person Reputation Gain   Questgiver's faction -2   Questgiver's associated factions -1 Enemies[edit] Any of the following: 8x One Bat every three in-game minutes (25% chance) once you enter the building 10x One Rat every three in-game minutes (25% chance) once you enter the building 4x One Giant Scorpion every three in-game minutes (25% chance) once you enter the building 4x Giant Spider every three in-game minutes (25% chance) once you enter the building"
"https://en.uesp.net/wiki/Daggerfall:Fame_given_by_the_King_of_Worms","",""
"https://en.uesp.net/wiki/Daggerfall:A_Fateful_Song","Talk to a Dark Slayer in a Dark Brotherhood guildhall. Head to the specified dungeon. Find and kill the bard within. Return to the Dark Slayer within the time limit for your reward.","Swan Song[edit] Speak to a Dark Slayer, who says: ""Here's a rather amusing accounting that may appeal to your morbid sense of humor. Seems there's this untalented bard with a penchant for rude limericks about former patrons. As it turns out, (his/her) knowledge of geneology [sic] was lacking, and (he/she) sang a song about an incestuous duke to (his/her) new patroness, the duke's daughter. Interested in accounting this uncouth artiste for (random gold) gold pieces?"" Accept[edit] The Dark Slayer goes on: ""I thought it would appeal. Apparently, the bard is aware of our contract and is hiding in a dismal hole called (dungeon). Shouldn't be more than a minor scuffle, but do not let down your guard. A desperate songster can be an unpredictable adversary. Be back in (time limit) days to collect your accounting fee. Good luck."" Decline[edit] The Dark Slayer answers: ""Did I misunderstand you, or did you really say no? How do you expect to appreciate the rich tapestry of humanity if you don't have time to butcher a lousy musician?"" Making the Bard Face the Music[edit] This quest is a standard dungeon crawl. Travel to the dungeon named by the Dark Slayer and enter it. Find and kill your target within. When the bard is dead, you receive a notification: You have slain (bard's name). Return to the guildhall for your reward. Reward[edit] When you report back to the Dark Slayer after successfully assassinating the bard, he says: ""Ah, did you stay to hear the final note from that boorish instrumentalist? Here's your cut for being the instrument of the bard's requiem: (random gold) gold pieces. Enjoy."" Reputation Gain/Loss[edit] A successfully completed quest results in a reputation gain according to the table below. Faction/Person Reputation Gain   Dark Brotherhood +5   Dark Slayers +5   Associated factions +2 A failed quest results in a reputation loss according to the table below. Faction/Person Reputation Gain   Dark Brotherhood -2   Dark Slayers -2   Associated factions -1 (Allies/Enemies affiliations for listed factions are not considered in the tables) Enemies[edit] Random dungeon monsters Quest Target: One Bard"
"https://en.uesp.net/wiki/Daggerfall:Fighters_Lich","Talk to the Fighter Quester of a Fighters Guild. Head to the dungeon the Fighter Quester mentions. Find the lich within the dungeon and destroy it. Return to the Fighter Quester within the time limit and collect your reward.","Fighting a lich is dangerous, more so when it brings friends Undead Danger[edit] The Fighter Quester says: ""Listen, (player's first name), if you hadn't already done a bunch of jobs for us already, I wouldn't even suggest this, but there's a job I don't even want to tell you about. It sounds like crying for the moon, and more dangerous. It's offing a lich in (dungeon). And it only pays (random amount) gold. You're not interested, are you?"" Accept[edit] The Fighter Quester goes on: ""Aw, I knew I shouldn't have mentioned it. Listen, if you're really gonna do this, get the best stuff you can get, magic stuff, ebony blades, what have you. This lich has to cross to Oblivion in (time limit) days, and you gotta be back here within that time to get your reward. You're unbelievable, (player's first name). Good luck. You're gonna need it."" Decline[edit] The Fighter Quester answers: ""Thank (random god) you got a little sense left. We'll just let that lich do whatever the hell it wants to do. That's fine with me."" Slay the Lich[edit] This quest is a standard dungeon crawl; find the lich within the dungeon and dispose of it. Depending on your level, there may be multiple liches in the dungeon, and (unlike other quests) you will not be notified if you destroy the one you are looking for (see bugs). However, the correct lich will always be at one of the dungeon's quest locations. You will need mithril weapons or better to harm the lich; protection against magic and paralysis effects is also beneficial, as it will attack with Fireball and Wizard Rend spells. Reward[edit] Return to the Fighter Quester after killing the lich, and he will say: ""I didn't expect to see you again, (player's first name), no foolin'. (Random god) must be lookin' out after you. Here's your (random gold) gold. Enjoy it."" Reputation Gain/Loss[edit] A successfully completed quest results in a reputation gain according to the table below. Faction/Person Reputation Gain   Fighters Guild +5   Fighter Questers +5   Associated factions +2 A failed quest results in a reputation loss according to the table below. Faction/Person Reputation Gain   Fighters Guild -2   Fighter Questers -2   Associated factions -1 (Allies/Enemies affiliations for listed factions are not considered in the tables.) Enemies[edit] Random dungeon monsters Quest Target: One lich"
"https://en.uesp.net/wiki/Daggerfall:The_First_Printing","Talk to a Merchant or an Innkeeper. Find the whereabouts of the book's thief. Kill the thief and retrieve the book. Head back to your employer and hand over the book within the time limit and collect your reward.","The Vanished Volume[edit] Speak to a Merchant or Innkeeper, who says: ""Pardon me. Have you ever read the book (book title)? It is excellent, and I have a first printing of it. Or, might I say, had a first printing. Seems someone has taken it. I'll gladly pay (random gold) gold pieces to the first one who returns it to me. Do you think you can find it?"" Accept[edit] The merchant/innkeeper goes on: ""Great! It is very important to me, being a first printing and all. Unfortunately, I have no idea who took it. You may try to ask around town."" Decline[edit] The merchant/innkeeper answers: ""Too bad, I really need to find that book."" The Book Thief[edit] The informant knows everything and everyone in town The book's thief is not willing to give it up  Ask around in town until someone can point you to a tavern in town where an informant can be found. Go there and speak to the informant, who says: ""Hello, (player's name). Word is that you've been asking about me. I should know, all of (town)'s news comes through these ears. Enough about me. I did hear something about (employer's name)'s misfortunes. You want to find (thief's name), (he/she) has been looking for a first printing of (book title) for some time. And (he/she) is also the type who takes things without asking, if you know what I mean."" Ask around until you know the possible whereabouts of the book's thief, who keeps to a busy schedule: From 00:00 to 08:00 he/she will be at home From 08:01 to 16:01 he/she will be at a certain general store in town From 16:02 to 23:59 he/she will be at a certain inn in town Once you know the thief's schedule, you only need to get the names of the specific buildings; ask around further. Go to one of the buildings at the correct time and confront the thief. If you go to the home, the door will be locked, so be prepared for some lockpicking or have an Open spell available. When found, the thief will attack you, saying: ""You want the book? You're not so tough. Just try and take it from me!"" Kill the thief and loot the corpse to find the stolen tome. Reward[edit] Head back to your employer for your reward. Note that successfully completing this quest may lower your reputation with the Thieves Guild. Upon receiving the book from you, the merchant/innkeeper says: ""Splendid! My copy of (book title)! Well done (player's name). Here is the (random gold) gold I promised you."" Reputation Gain/Loss[edit] A successfully completed quest results in a reputation gain according to the table below. Faction/Person Reputation Gain   Questgiver's faction +5   Questgiver's associated factions +2 A failed quest (time limit expired) results in a reputation loss according to the table below. Faction/Person Reputation Gain   Questgiver's faction -2   Questgiver's associated factions -1 Enemies[edit] Quest Target: One Thief"
"https://en.uesp.net/wiki/Daggerfall:Forgotten_Equipment","Talk to a noble. Head to the town where the noble's associate is staying. Give the magical item to the noble's associate within the time limit and collect your reward.","Your contact won't be staying here long The noble's forgetful associate Lost and Found[edit] Speak to a noble, who says: ""Are you by any chance available for a little assignment that should not take you any time at all and will make you (random gold) gold pieces richer?"" Accept[edit] Noble goes on: ""(Oath), that's grand. I have a rather dimwitted associate of mine who left on an assignment without (his/her) (magical item). I need it rushed to (town) straight-away. There's a little place there called (building) where you can find a (contact's description) named (contact's name). Give (him/her) the (magical item) and (he/she) will give you the (random gold) gold pieces. One final note, (he/she) will be leaving (building) in (time limit) days with or without the (magical item), so you'd best be on your way."" Decline[edit] The noble answers: ""No? Pity."" Catching the Associate[edit] This quest is another simple delivery; you will encounter no enemies on your way. Just travel to the town the noble's associate is staying and deliver the magical item to him/her, collect your reward afterwards. Depending on the building where the associate is staying, the door(s) might be locked so come prepared, just in case. You can even keep the magical item you shall deliver, but this would result in a big reputation loss with the noble and his/her associates. Reward[edit] Upon delivering the magical item to your contact, he/she says: ""Are you from (noble's name)? (Oath), my (magical item)! About time! I thought I was going to have to leave without it. What took you so long, anyway? What, I have to pay you for my own (magical item)? Very well, if that's what (noble's name) told you. Now, I've wasted enough time. I must be on my way."" Reputation Gain/Loss[edit] A successfully completed quest results in a reputation gain according to the table below. Faction/Person Reputation Gain   Noble you got the quest from +5   Noble's associated factions +2 If you don't deliver the magical item in time, you will lose reputation according to the table below. Faction/Person Reputation Gain   Noble you got the quest from -22   Noble's associated factions -11   Oblivion and all associated Daedra Princes +1   Sheogorath -1   The Night Mother +1   The Dark Brotherhood and its associated factions +1   Ebonarm -1   The Order of Arkay and its associated factions -1   The Benevolence of Mara and its associated factions -1   The Akatosh Chantry and its associated factions -1   The School of Julianos and its associated factions +1   The House of Dibella and its associated factions -1   The Temple of Stendarr and its associated factions +1   The Mages Guild and its associated factions -1   The Thieves Guild and its associated factions +1   Random Ruler -1   Daggerfall and its associated factions -1   Sentinel and its associated factions -1   Wayrest and its associated factions -1   The King of Worms and The Necromancers -1   The Underking and his Agents -1   Orsinium and its associated factions -1   The Glenmoril Witches -1   The Dust Witches +1   The Daughters of Wroth +1   The Witches of the Marsh +1   The Beldama +1   The Tide Witches +1   The Merchants -1   The Bards -1   The Prostitutes -1   Wrothgarian Mountains and its associated factions +1 (Allies/Enemies affiliations for listed factions are not considered.) Enemies[edit] None"
"https://en.uesp.net/wiki/Daggerfall:Former_Student","Talk to the Guildmagister at a Mages Guild hall. Head to the town the Guildmagister points you to. Find Baltham Greyman and talk to him. Choose whether you kill him or let him go. Return to the Guildmagister within the time limit and collect your reward.","A Rogue Spellcaster[edit] Speak to the Guildmagister, who says: ""You are loyal [sic] member of the Mages Guild, are you not, (player's guild title)?  I have some guild business of the gravest import that I would like you to handle."" Accept[edit] The Guildmagister goes on: ""Very good. There is a rebel mage that we need eliminated, by the name of Baltham Greyman. A former pupil of mine, showed some promise but lacked the loyalty to the ancient principles of the Guild that are so important to its continued survival. We have learned that he is currently doing some kind of unsanctioned research over in (town), apparently oblivious to his danger. You have (time limit) days to dispose of this menace and report back to me."" Decline[edit] The Guildmagister answers: ""Perhaps you are not as loyal as I thought."" Find Baltham Greyman[edit] Head to the town the Guildmagister named and learn the location of Baltham Greyman by asking around in town. Once you know where he is, meet him and talk to him. When confronted, he will say: ""So, (Guildmagister's name) has sent another of (his/her) lackeys to bring me to heel. The old women who run the Mages Guild have no sense of adventure, take no risks, dare nothing, and learn nothing. I have never lifted a finger against them, except to repudiate their control. Yet, simply because I refuse to abide by their rules, the Mages Guild would slay me! Why do you give them your blind obedience, killing on command like a hired assassin? Join me and we will defy them all!"" The choice is yours; either carry out your orders and kill him, or join him in his endeavors. Refuse the Offer[edit] Defenestration is not an option, you must fight the wily mage on his own terms Baltham Greyman takes the fight outside  If you decline Greyman's offer, he will attack you, shouting: ""Well then, I shall have to convince you the hard way. Defend yourself, mageling!"" If you fail to kill him quickly, eventually he will teleport outside, mocking you with: ""Perhaps we should take this outside."" Once outside, locate and engage Baltham Greyman. When hit, he will again give you the opportunity to join him: ""Stop this pointless attack, and join me instead!"" If you (again) refuse and (again) fail to kill him, he teleports some distance away and calls out: ""Yoo-hoo, over here!"" Baltham Greyman will extend the offer and (should you refuse) teleport away again twice more before his patience runs out: Offer 3: ""Surely you are ready to concede my point. We could have such fun together!"" Taunt 3: ""Did (Guildmagister's name) forget to tell you about my skill in magicka when (he/she) was preaching about my disloyalty and insubordination?"" Offer 4: ""(Guildmagister's name) has taught you persistence, at least.  But why remain a slave to the rules and regulations of the hidebound? Join my merry band of Guild defiers!"" Taunt 4: ""Missed me again, my good Guild Drone. Why haven't your Guild masters taught you these tricks?"" Finally, your opponent will draw the line: ""You are beginning to try my patience, but I will give you one last chance. Cease your attack, and I will let bygones be bygones."" Baltham Greyman is not lying; if you wish to change your mind and join him, this is your last chance. The sorcerer will stand and fight to the death upon your refusal. Once Greyman is dead, collect any loot from his body and report back to the Guild for your reward. Join Team Renegade[edit] If you accept Baltham Greyman's offer at any time during the encounter, he will say: ""Wonderful! Just tell old (Guildmagister's name) that I was not here, but left this letter for (him/her). I must depart, but I will contact you as soon as I can cook us up a truly smashing adventure. Ta ta!"" Greyman gives you the letter and disappears to points unknown. The letter says: Dear (Guildmagister's name), So sorry I missed you.  I would love to catch up on old times with you. Do you remember the days when I dutifully learned at your knee, as if you had more to teach me than the stale repetition of past greatness? (Random name 1), the Archmagister (random name 2) -- in their day the Mages Guild was an institution worthy of respect.  No more. I cannot offer my allegiance to a Guild whose sole purpose is to quash all original thought. If you send more of your enforcers against me, I will be forced to defend myself.  Consider yourself warned. Your humble pupil, (Baltham Greyman) Return to the Mages Guild and deliver the letter for your reward. Reward[edit] When you report back to the Guildmagister after killing Baltham Greyman, he says: ""Very good, (player's guild title). The Mages Guild cannot survive if we do not enforce our own rules, harsh as they may seem."" If you instead agreed to let Baltham Greyman escape, the Guildmagister reads his letter and stammers: ""Why...that impertinent! I am speechless! You can now see why (Baltham Greyman) must be stopped at all costs, before (he/she) undermines everything the Guild stands for. It is unfortunate that you missed that miserable little sot, but I have no doubt that we will soon track (him/her) down again."" Regardless of how the quest ends, the Guildmagister then gives you a magic item as a reward, adding: ""I made this (magical item) myself as a token of my appreciation for your service to the Mages Guild."" Reputation Gain/Loss[edit] Whether you decide to kill Baltham Greyman or let him go, the quest will count as success if you return to the Guildmagister in time. A successfully completed quest results in a reputation gain according to the table below. Faction/Person Reputation Gain   Mages Guild +5   The Mercenary Mages +5   Associated factions +2 A failed quest results in a reputation loss according to the table below. Faction/Person Reputation Gain   Mages Guild -3   The Mercenary Mages -3   Associated factions -2   Oblivion and all associated Daedra Princes +1   Sheogorath -1   The Night Mother +1   The Dark Brotherhood and its associated factions +1   Ebonarm -1   The Order of Arkay and its associated factions -1   The Benevolence of Mara and its associated factions -1   The Akatosh Chantry and its associated factions -1   The School of Julianos and its associated factions +1   The House of Dibella and its associated factions -1   The Temple of Stendarr and its associated factions +1   The Thieves Guild and its associated factions +1   Random Ruler -1   Daggerfall and its associated factions -1   Sentinel and its associated factions -1   Wayrest and its associated factions -1   The King of Worms and The Necromancers -1   The Underking and his agents -1   Orsinium and its associated factions -1   The Glenmoril Witches -1   The Dust Witches +1   The Daughters of Wroth +1   The Witches of the Marsh +1   The Beldama +1   The Tide Witches +1   The Merchants -1   The Bards -1   The Prostitutes -1   Wrothgarian Mountains and its associated factions +1 (Allies/Enemies affiliations for listed factions are not considered.) Enemies[edit] Quest Target: One Mage"
"https://en.uesp.net/wiki/Daggerfall:Former_Student_Part_I","Talk to the Guildmagister at a Mages Guild hall. Head to the town the Guildmagister points you to. Find Baltham Greyman and talk to him. Choose whether you kill him or let him go. Return to the Guildmagister within the time limit and collect your reward.","A Rogue Spellcaster[edit] Speak to the Guildmagister, who says: ""You are loyal [sic] member of the Mages Guild, are you not, (player's guild title)?  I have some guild business of the gravest import that I would like you to handle."" Accept[edit] The Guildmagister goes on: ""Very good. There is a rebel mage that we need eliminated, by the name of Baltham Greyman. A former pupil of mine, showed some promise but lacked the loyalty to the ancient principles of the Guild that are so important to its continued survival. We have learned that he is currently doing some kind of unsanctioned research over in (town), apparently oblivious to his danger. You have (time limit) days to dispose of this menace and report back to me."" Decline[edit] The Guildmagister answers: ""Perhaps you are not as loyal as I thought."" Find Baltham Greyman[edit] Head to the town the Guildmagister named and learn the location of Baltham Greyman by asking around in town. Once you know where he is, meet him and talk to him. When confronted, he will say: ""So, (Guildmagister's name) has sent another of (his/her) lackeys to bring me to heel. The old women who run the Mages Guild have no sense of adventure, take no risks, dare nothing, and learn nothing. I have never lifted a finger against them, except to repudiate their control. Yet, simply because I refuse to abide by their rules, the Mages Guild would slay me! Why do you give them your blind obedience, killing on command like a hired assassin? Join me and we will defy them all!"" The choice is yours; either carry out your orders and kill him, or join him in his endeavors. Refuse the Offer[edit] Defenestration is not an option, you must fight the wily mage on his own terms Baltham Greyman takes the fight outside  If you decline Greyman's offer, he will attack you, shouting: ""Well then, I shall have to convince you the hard way. Defend yourself, mageling!"" If you fail to kill him quickly, eventually he will teleport outside, mocking you with: ""Perhaps we should take this outside."" Once outside, locate and engage Baltham Greyman. When hit, he will again give you the opportunity to join him: ""Stop this pointless attack, and join me instead!"" If you (again) refuse and (again) fail to kill him, he teleports some distance away and calls out: ""Yoo-hoo, over here!"" Baltham Greyman will extend the offer and (should you refuse) teleport away again twice more before his patience runs out: Offer 3: ""Surely you are ready to concede my point. We could have such fun together!"" Taunt 3: ""Did (Guildmagister's name) forget to tell you about my skill in magicka when (he/she) was preaching about my disloyalty and insubordination?"" Offer 4: ""(Guildmagister's name) has taught you persistence, at least.  But why remain a slave to the rules and regulations of the hidebound? Join my merry band of Guild defiers!"" Taunt 4: ""Missed me again, my good Guild Drone. Why haven't your Guild masters taught you these tricks?"" Finally, your opponent will draw the line: ""You are beginning to try my patience, but I will give you one last chance. Cease your attack, and I will let bygones be bygones."" Baltham Greyman is not lying; if you wish to change your mind and join him, this is your last chance. The sorcerer will stand and fight to the death upon your refusal. Once Greyman is dead, collect any loot from his body and report back to the Guild for your reward. Join Team Renegade[edit] If you accept Baltham Greyman's offer at any time during the encounter, he will say: ""Wonderful! Just tell old (Guildmagister's name) that I was not here, but left this letter for (him/her). I must depart, but I will contact you as soon as I can cook us up a truly smashing adventure. Ta ta!"" Greyman gives you the letter and disappears to points unknown. The letter says: Dear (Guildmagister's name), So sorry I missed you.  I would love to catch up on old times with you. Do you remember the days when I dutifully learned at your knee, as if you had more to teach me than the stale repetition of past greatness? (Random name 1), the Archmagister (random name 2) -- in their day the Mages Guild was an institution worthy of respect.  No more. I cannot offer my allegiance to a Guild whose sole purpose is to quash all original thought. If you send more of your enforcers against me, I will be forced to defend myself.  Consider yourself warned. Your humble pupil, (Baltham Greyman) Return to the Mages Guild and deliver the letter for your reward. Reward[edit] When you report back to the Guildmagister after killing Baltham Greyman, he says: ""Very good, (player's guild title). The Mages Guild cannot survive if we do not enforce our own rules, harsh as they may seem."" If you instead agreed to let Baltham Greyman escape, the Guildmagister reads his letter and stammers: ""Why...that impertinent! I am speechless! You can now see why (Baltham Greyman) must be stopped at all costs, before (he/she) undermines everything the Guild stands for. It is unfortunate that you missed that miserable little sot, but I have no doubt that we will soon track (him/her) down again."" Regardless of how the quest ends, the Guildmagister then gives you a magic item as a reward, adding: ""I made this (magical item) myself as a token of my appreciation for your service to the Mages Guild."" Reputation Gain/Loss[edit] Whether you decide to kill Baltham Greyman or let him go, the quest will count as success if you return to the Guildmagister in time. A successfully completed quest results in a reputation gain according to the table below. Faction/Person Reputation Gain   Mages Guild +5   The Mercenary Mages +5   Associated factions +2 A failed quest results in a reputation loss according to the table below. Faction/Person Reputation Gain   Mages Guild -3   The Mercenary Mages -3   Associated factions -2   Oblivion and all associated Daedra Princes +1   Sheogorath -1   The Night Mother +1   The Dark Brotherhood and its associated factions +1   Ebonarm -1   The Order of Arkay and its associated factions -1   The Benevolence of Mara and its associated factions -1   The Akatosh Chantry and its associated factions -1   The School of Julianos and its associated factions +1   The House of Dibella and its associated factions -1   The Temple of Stendarr and its associated factions +1   The Thieves Guild and its associated factions +1   Random Ruler -1   Daggerfall and its associated factions -1   Sentinel and its associated factions -1   Wayrest and its associated factions -1   The King of Worms and The Necromancers -1   The Underking and his agents -1   Orsinium and its associated factions -1   The Glenmoril Witches -1   The Dust Witches +1   The Daughters of Wroth +1   The Witches of the Marsh +1   The Beldama +1   The Tide Witches +1   The Merchants -1   The Bards -1   The Prostitutes -1   Wrothgarian Mountains and its associated factions +1 (Allies/Enemies affiliations for listed factions are not considered.) Enemies[edit] Quest Target: One Mage"
