"Quest","Quick Walkthrough","Detailed Walkthrough"
"https://en.uesp.net/wiki/Oblivion:Blood_of_the_Divines","Talk to Martin and learn of the ""blood of the gods"". Explore the catacombs of Sancre Tor to find and defeat the first Undead Blade to learn about a curse. Defeat the three remaining undead Blades to free them of the curse. Kill the undead Warden to access the rest of the tomb, and watch the Blade Ghosts dispel the evil enchantment. Obtain the Armor of Tiber Septim and bring it back to Martin.","The Blood of the Gods[edit] Martin tells you the next ingredient to open the portal is the Blood of the Divines. Speak to Jauffre to learn that the blood of Tiber Septim (who became the god Talos) can probably be found on his armor in Sancre Tor. These catacombs were sealed by the first Grandmaster of the Blades and any who have tried to explore have never returned. Jauffre gives you a key to Sancre Tor and wishes you luck. Sancre Tor is now marked on your map. It is located on the northern road from Bruma to Chorrol. Above ground, it is a huge ruined fort with a few leveled undead guarding a couple of chests and a Sidri-Ashak Rune Stone. The entrance to the underground portion can be found in the large central tower. Sancre Tor[edit] The interior of Sancre Tor is filled primarily with ethereal undead (ghosts and wraiths). Since these creatures are immune to normal weapon damage, you will need a silver, daedric, or enchanted weapon if you want to attack them. Alternatively, an Ancient Akaviri Katana will also kill ethereal undead, and they can be freely taken from the blade skeletons after you kill them. A Journeyman in Hand to Hand can use their fists to kill the ethereal undead. You will also encounter several Undead Blades. The first one will turn into the Ghost of Rielus once you defeat it. Rielus tells you that he was one of four Blades sent to the catacombs by Tiber Septim to discover the source of the evil infestation. The four were captured by the Underking Zurin Arctus, and bound to haunt the catacombs after death. A spell was also put on the passage to the tomb where the armor lies. Approaching it is impossible without freeing all of the Blades. You will take constant Frost Damage, be hit with the ""Breath of the Underking"" which drains Speed and Willpower, and finally hit an invisible barrier at the end of the corridor. Free the Undead Blades[edit] The Armor of Tiber Septim in front of the tomb of Reman III Rielus tells you to find and free his three companions so the four of them can undo the curse placed on the Shrine by the Underking. Another Undead Blade can be found in the Catacombs, another in the Hall of Judgement, and the last in the Prison; killing them will release the ghosts of Alain, Casnar and Valdemar respectively. Note that each of the four Blades has a leveled magical item (Amulet of the Ansei, Valdemar's Shield, and two swords: Mishaxhi's Cleaver and Northwind). In the prison area you need to open a locked door: either unlock it yourself or kill the undead Warden Kastav for his key. When you have freed all four, proceed into the Tomb of the Reman Emperors to observe them restoring the shrine. Once the evil enchantment has been dispelled, go and get the Armor of Tiber Septim. Return to Martin[edit] Return the armor to Martin in Cloud Ruler Temple. He will thank you and let you know he's discovered the third ingredient. You may notice that Martin has set up another table in his impromptu study area while you were gone. There are two skill books (The Refugees, Light Armor and The Doors of Oblivion, Conjuration), a third non-skill book (The Firmament), an apprentice calcinator, and two paint brushes."
"https://en.uesp.net/wiki/Oblivion:The_Bloodworm_Helm","Talk to Arch-Mage Traven about the missing artifacts. Travel to Fort Teleman and fight through the necromancers to Irlav Jarol. Recover the Bloodworm Helm and return it to Traven.","Discord in the Council[edit] Talk to Arch-Mage Traven once you have been promoted to Wizard. He will tell you that the council is divided on the issue of how to deal with Mannimarco, and as a result, the last two artifacts that were known to belong to the Worm King, the Necromancer's Amulet and the Bloodworm Helm, were taken away from the Imperial City by Caranya and Irlav Jarol, respectively. However, having continued misgivings about the safety of the items and their current caretakers, he wants you to retrieve the items back to the University for safekeeping. Being approximately equal in ease and difficulty, length and reward, and being unable to proceed until both are completed, there is no clear advantage of doing one or the other first and so the choice of which to complete first and which to complete second is up to you. Fort Teleman[edit] Travel to Fort Teleman northeast of Leyawiin. You'll find the place full of necromancers, which is probably not good news for Irlav. Continue on to the Order of the Black Rose area. As soon as you enter the Black Rose area you should find a few necromancers fighting with a number of Daedra. If you stay hidden they will fight among themselves. If they spot you, however, they will all likely try to attack you. This does however, provide a nice opportunity to test the Wizard's Fury spell, obtained from the previous quest. At the end of the Black Rose section you'll find the body of Irlav Jarol with the Bloodworm Helm still on him. Return to Traven[edit] Swipe the helm, and make your way out of the fort. Return the Bloodworm Helm to Traven, then, as usual, speak to Raminus Polus for advancement to the next rank if you have already also completed The Necromancer's Amulet."
"https://en.uesp.net/wiki/Oblivion:Blunt_Training","Level up your Blunt skill to 70 and speak with Azzan in the Anvil Fighters Guild or Christophe Marane at the Brina Cross Inn to learn who is the Blunt master trainer. Speak with Irene Metrick in the Imperial City and receive her challenge. Once you kill at least 50 people, Irene will agree to train you.","The Bloodthirsty Breton[edit] Once your Blunt skill has reached 70, go to the Fighters Guild in Anvil to speak with Azzan or to the Brina Cross Inn to speak with Christophe Marane. You will be directed to the Elven Gardens District in the Imperial City to speak with Irene Metrick, who is skilled enough to train you more. Irene agrees to train you, provided that you have killed more people than she has. In other words, you must have killed at least 50 NPCs (creatures do not count). The number of NPCs you have killed is shown on your journal's statistics page. Once you meet the requirements she will accept to train you further in your Blunt skill."
"https://en.uesp.net/wiki/Oblivion:Boethia","Once you have reached level 20, talk to Haekwon at the Shrine of Boethia to find out about the gruesome offering Boethia requires. Acquire and offer one Daedra Heart to Boethia and travel to the Planes of Oblivion to participate in an interplanar tournament. Win the tournament, and return to the Shrine of Boethia for your reward.","Locate the Shrine of Boethia[edit] Travel to Boethia's Shrine, located southeast of Cheydinhal in the Valus Mountains. The location of this Shrine can be marked on your map by any of several methods: Reading the book Modern Heretics Reading the book The Refugees Speaking to Borba gra-Uzgash in Cheydinhal about ""Daedric Shrines"" Speaking to Ulene Hlervu about ""Cheydinhal"" Boethia will open the way An Offering to the God[edit] Travel to the shrine of Boethia and talk to Haekwon, one of Boethia's worshippers. He will tell you to present Boethia with a Daedra heart. Acquire a Daedra heart, return to the shrine, and activate it. Boethia will say: Why do you summon me? You are not one of my faithful. Do you hope to be counted among my Chosen? Then prove yourself to me, mortal. I shall open a portal for you to one of my realms in Oblivion. Go, and take your place in my Tournament of Ten Bloods. Survive, and you will be rewarded. Fail, and your soul belongs to me. After the dialogue, a blue portal will appear nearby. When you are ready, activate it to be transported to the arena. The Task at Hand[edit] Boethia, the lord of deceit... and games You will arrive in the stadium where the Tournament of the Ten Bloods takes place. You'll need to fight nine rounds against Boethia's Chosen, one at a time. You will take the place of whichever Champion would have shared your race. Be prepared; these characters are armed to the teeth with dozens of potions, weapons, powerful ranged attacks, and will often heal themselves. You will be unable to leave until all of them have been defeated. While you're battling, watch out for the lava: there's no fence to protect you (but you can certainly feel free to use this to your advantage by chasing your enemies into the lava). When you are ready to fight the next opponent, approach the gates to the right. These open before you reach them, so be prepared. Unlike the gladiator battles in the Arena, there are no rules about looting the corpses of your fallen opponents. Make sure you pillage the bodies of the fallen for some nice leveled weapons, enchanted arrows, armor and tons of potions. You don't have to pillage until all battles are completed because the corpses never disappear. Boethia will make a comment before and after you fight each of the Champions: ""Beyond this gate is my Argonian challenger. She is a clever thing, and eager for your blood."" ""Here you face the swift and subtle Breton. Go through the gate, Chosen, and test your fate."" ""The Dark Elves are my favored people. But I am fair-minded... the outcome is in your hands."" ""Your High Elf opponent is cool and confident. Go! Let the contest begin."" ""With his keen mind and eyes, the Imperial measures you. Give him what he seeks."" ""My Khajiit is quick and cunning! Go! Seek him out! See whose blood is quicker."" ""This Nord is an animal... a glorious beast. Watch her teeth... she bites!"" ""The gate is open. Go forth and greet my Chosen Orc."" ""Greet the war-hardened Redguard! Fight for my glory, Chosen One!"" ""Through the gate, my Wood Elf waits! Hurry, and do not disappoint me."" ""How sad. The Argonian was a poor thing. Let her go."" ""What a pity. For the Breton, it is over."" ""A valiant effort, Dark Elf, but take comfort. Your spirit is mine."" ""The price of failure? A final fanfare for the High Elf. Farewell."" ""No. I'm afraid this Imperial was not the one."" ""Another one bites the dust. The Khajiit is done."" ""I must confess... that Nord was a disappointment."" ""Alas, poor Orc. This was not your finest hour."" ""In the scales of testing, Redguard, you are tried and found wanting."" ""Alas for the honor of Valenwood, the Wood Elf has fallen."" When you have defeated your final opponent, a portal appears back to the realm of Cyrodiil and Boethia will salute your skill. ""The others are dust! You alone, [Player Race], remain, First and Last! Beyond the next gate, your portal waits."" Activate it to return to Tamriel once you have looted the corpses of your opponents to your heart's desire. If you want to bring back more items than you can carry, pile them up by the entrance and pick them all up when you decide to leave. You can still travel through the portal if you are overencumbered. Return to the Shrine[edit] Approach the shrine and activate it. Boethia will congratulate you on your victory and reward you with Goldbrand, a wonderful enchanted sword with 25 base damage along with a 22 fire damage per hit enchantment (regardless of player level). I greet you, Chosen One! A victory in my Tournament of Ten Bloods brings great honor. Take Goldbrand, sheathe it in your enemies, and offer their souls as praise to me."
"https://en.uesp.net/wiki/Oblivion:Boots_of_Springheel_Jak","Fence at least 800 gold to receive the quest from Amusei. Talk to the Gray Fox for further details. Locate Jakben, Earl of Imbel. Uncover the truth about Springheel Jak. Defeat Jakben and retrieve the Boots of Springheel Jak.","The Gray Fox[edit] After you have fenced 800 gold worth of stolen goods, Thieves Guild messenger Amusei actively seeks you out, reporting that the Gray Fox will be waiting for you at Ganredhel's house in Cheydinhal. The Gray Fox tells the tale of a famous thief, Springheel Jak, who died 300 years ago and was put to rest still wearing his enchanted boots. He then asks you to locate Jak's final resting place and retrieve the boots. The only known descendant of the famous thief is The Earl of Imbel, who goes by the name of Jakben and lives somewhere in the Imperial City. The Gray Fox finally tasks you to locate the Earl and search his house for clues. Search for the Earl[edit] Jakben's house in the Imperial City As always, the eyes and ears of the Gray Fox will help you out and map markers pointing to them will be added to your in-game map. Travel to the Imperial City and speak to any of them who will provide the information you want: ""The Earl of Imbel has a home in the Talos Plaza, on the inner wall. He is an odd one. Keeps to himself mostly. Only goes out after dark. A real night owl."" A second source is harder to find but is also more informative. On Sundas, Tirdas and Turdas, a man named Gemellus Axius roams around the Market District between 8am and noon. Speak to him and it turns out that he is the Earl's manservant. He will provide the same location info as the beggars but will also provide some suspicious info: ""He is a very private man and does not leave his home often. He has a rare skin condition that forces him to sleep during the day."" Travel to the Talos Plaza District and locate the large mansion described by the citizens. It is placed between Umbacano Manor and the Tiber Septim Hotel. Searching the Mansion[edit] Note: Due to a bug that causes Jakben to skip his sleep during the day, this next section is much more complex than intended. The front door of the mansion will always be locked with a hard lock and it is difficult to know beforehand when it is safe to enter. Jakben himself will take an evening stroll for four hours at 10pm on Morndas, Middas and Fredas, and manservant Gemellus Axius will go to bed at that time, so that is your cue. At 10pm, watch Jakben leave the house, then pick the lock and enter. The Gray Fox told you to look for clues, so head upstairs and locate the dining area. A staircase will lead you to Jakben's study, so head up there and examine the desk. In there, you will find a book entitled Imbel Genealogy which is the only clue available, but is of no help. You need to face Jakben himself for more information. Jakben, Earl of Imbel[edit] Whether or not you found the Imbel Genealogy, you will have to face Jakben and ask him about his ancestors' tomb. At this point it is possible to ask his manservant about the tomb as well, and he will reveal a bit of information about the family crypt: ""Only the Earl has a key. I have been warned never to enter it, on pain of death."" Time to chat with the Earl himself; with the exception of the above mentioned times, Jakben will be strolling around the second floor of the mansion, at times visiting his study. When you approach him, the esteemed nobleman turns out to be a coward: ""What do you want? I'll do anything you ask!"" When asked about Springheel Jak's tomb, the scared Earl hands you the key to the crypts with the words: ""The family crypts are under the house. They give me the creeps. I have the key. Take it. Just don't hurt me!"" The Earl will then seek shelter in his study, wondering why he is still alive. The Family Crypt The Catacombs[edit] With the key in hand and the Earl trembling in his study, it is time to head down into the basement and explore this ""creepy"" crypt. Before doing so, make sure you have the Skeleton Key or a healthy number of lockpicks in your inventory as you will face a good number of locked doors on your way. Alternatively, you could pick pocket Gemellus while he's sleeping and grab the house key, which will unlock all but two doors. Pick the eastern basement door and head downstairs. Pick another door open and approach the Wood Door to Catacombs with the key given to you by the Earl. Upon entering, it becomes apparent that something is seriously wrong with the crypt underneath the mansion, as the place is crawling with leveled vampires, who will all attack you on sight. The Crypt, entitled Catacombs on your map, is actually a semi-large cave filled with treasure and leveled enemies and you will have to face a long and exhausting battle before you reach Springheel Jak's Coffin in the far eastern area. The cave itself is fairly linear so just keep heading east and fight any vampire you meet, and wait for them to unlock the doors for you. Keep your eyes on the prize until you reach a wooden door in the far eastern section. Use your lockpicking skills one last time and you will locate Springheel Jak's Coffin in the last room. Springheel Jak[edit] Pry open the coffin and search through it, only to find out that there are no boots to be found. Instead, pick up the Diary of Springheel Jak and read it. Oddly, the diary is written by Jakben himself; he claims to be the famous thief who died 300 years ago, but obviously didn't due to vampirism. He also hints at a former friend who dared to steal from Nocturnal. You barely get the chance to close the book, before Jakben comes rushing in, now wearing a fully leveled suit of light armor, attacking you with an equally leveled, and possibly enchanted, long blade. You will have no choice but to fight back. When all is said and done, search Jakben's corpse and find the Boots of Springheel Jak. For some, you may have to travel all the way back to the Dining Room area before Jakben attacks you. You can also charm him and then steal the boots off him without killing him. Time to leave the mansion and return to the Gray Fox. Capital![edit] You will find the Gray Fox in his chair back in Cheydinhal, trying his best to avoid Ganredhel's two dogs, Daisy and Luna. When you hand him the boots he will be overwhelmed with joy as he can see his master plan fall into place; ""Capital! This may be the last piece of the puzzle."" He then hands you 500 gold, hints that he will contact you again and suggest you both leave Ganredhel's house. Finally, the newest edition of the Black Horse Courier reveals that Jakben's manservant Gemellus Axius finally gave in and reported the crimes of his master to the City Watch."
"https://en.uesp.net/wiki/Oblivion:Bravil_Recommendation","Speak with Kud-Ei. She will ask for help recovering a guild member's stolen Mage's Staff. Find the suspect and get him to admit to taking the staff and selling it. Deliver the news about the staff being sold to Kud-Ei. Travel to the Imperial City and find the buyer of the staff. Purchase back the staff or persuade the buyer's wife to help you. Return to Kud-Ei with the staff for her recommendation and a new spell, Captivate.","Bravil Mages Guild[edit] Speak with Kud-Ei in the Bravil Mages Guild about a recommendation for you. She wants you to go talk with Varon Vamori concerning the theft of Ardaline's Mage's Staff. In order to get the quest, make sure you talk to Kud-Ei about: Ardaline, Varon Vamori and Mage's Staff. She'll give you a Beguile scroll (providing a Charm effect) in case Varon is not cooperative. Varon Vamori[edit] Varon is either in the guild, at home (north of the guild hall), in the chapel, or in Silverhome on the Water. Confront him about Ardaline; he'll readily admit anything as long as his disposition towards you is at least 65. Once his disposition is high enough, he'll admit that he took her staff and sold it to Soris Arenim in the Talos Plaza District of the Imperial City. Return to Kud-Ei, and inform her about Varon selling the staff. She will give you three more Beguile scrolls and order you to retrieve the staff - discreetly of course. Soris Arenim's House The Imperial City[edit] Find Soris' house in the Talos Plaza and confront him about the staff. If his disposition is low he will refuse to give up the staff. Raise his disposition up to around 70 or so and he'll hand over the staff for a little cash (200 gold). Alternatively, you can talk to Soris's wife, Erissare Arenim: with a sufficiently high disposition she'll reveal that the staff is in a chest (although it is actually kept in a set of drawers) in the basement, and that the key is in his desk (upstairs), although the chest can simply be picked or opened by an Open Lock spell. You can also choose to pickpocket the key from either Soris or his wife in order to open the chest. Note that Soris and Erissare will wander around the ground floor and near the door to basement at all times except when they are sleeping. Return with the staff to Kud-Ei to earn her recommendation as well as a spell, Captivate. Be aware that the more-effective, lower-Magicka Beguiling Touch spell is available from Delphine Jend, also in the Bravil Mages Guild. Captivate is useful, however, as a free way of acquiring the spell effect for custom spellmaking purposes."
"https://en.uesp.net/wiki/Oblivion:Breaking_the_Siege_of_Kvatch","Talk to Savlian Matius. Enter Oblivion. Head for the Blood Feast (the Sigil Keep) and make your way up. Take the walkway to the Reapers Sprawl to find the prisoner. Kill his keeper to get the Sigil Keep Key. Walk back to the Blood Feast, get to the top, and activate the Sigil Stone. The gate will close and you'll find yourself back in Kvatch. Help Savlian clear out the Daedra in the plaza in front of the chapel so the survivors inside can be rescued. Talk to Martin and tell him to follow you to Weynon Priory.","On Oblivion[edit] RemasteredOblivion The Oblivion (Remastered) Gate in front of Kvatch The Oblivion Gate in front of Kvatch As noted in Find the Heir, Martin will not escape with you unless everyone else in the Chapel of Akatosh can leave safely, but the guard will not let anyone out until Savlian Matius gives the order. Savlian is too busy killing the Daedra outside the Oblivion Gate to aid in your quest, so your only choice is to offer to help him close it. Tell him you want to help, get ready for battle, and activate the gate. After entering the gate, you will find yourself in the Deadlands, Mehrunes Dagon's Plane of Oblivion, and specifically the Kvatch Oblivion World. See the place page for a full walkthrough, including optional areas. As the War Gates on the bridge in front of you are closed, head instead to the southwest. You will immediately come across Ilend Vonius fighting a number of Daedra, though at higher levels he may die before you manage to reach him. After the battle, Ilend will tell you he was sent in with a few other soldiers to close the Oblivion Gate. The only other survivor from the assault was taken as a prisoner to the large tower visible in the distance behind the War Gates. At this point, you can ask Ilend for help, or you can send him back to Kvatch and try to close the Oblivion Gate by yourself. If you ask him for help, he will become a follower and will back up your attacks with his sword and shield, while also healing himself relatively quickly. However, make sure Ilend doesn't fall into the lava, especially if you knock a creature into it.  Climbing the Tower[edit] RemasteredOblivion Menien Goneld inside his cage Menien Goneld inside his cage Your destination is the largest tower (the Sigil Keep) at the far northern end of the world, so continue heading north along the path hugging the western side of the island. After battling past a number of Daedra, turn right after finding some Fleshy Pods and take the western path straight to the main tower, ignoring the satellite towers. This route should allow you to avoid enemies and bypass any land mine traps. Enter the Sigil Keep of this world, known as The Blood Feast. After battling past two Daedra, take either of the doors leading to the Rending Halls, where you will find two more enemies and doors taking you back to the second level of The Blood Feast. Make your way up the tower and use either of the two doors leading to the Corridors of Dark Salvation. After dispatching another two enemies, you'll find that two of the three doors nearby are locked, so instead use the third door, which leads you outside to a bridge connecting The Blood Feast to the satellite tower Reapers Sprawl. At the top of Reapers Sprawl you will find Menien Goneld, the sole other survivor mentioned by Ilend Vonius, locked in a cage and guarded by a Dremora Sigil Keeper. The Dremora will say: ""You should not be here, mortal. Your blood is forfeit, your flesh is mine!"" before attacking you. Kill the Sigil Keeper to loot his key. Menien will provide you with some crucial information to guide your next steps: you must travel to the top of The Blood Feast, find the Sigil Stone and remove it, thus closing the Gate. Head back to the Sigil Keep and use your newly-acquired key to open the northern door. After negotiating a Citadel spike trap and another enemy, take the nearby door to the fifth level of The Blood Feast. Dispatch a Dremora Mage, then use the Runed Portal to teleport to the sixth level. Keep climbing until you reach the highest level, guarded by two more enemies, and use either door to enter the final zone: the Sigillum Sanguis. Climb up the ramps to the higher level, where you will face two Dremora, one of which is boss-level. Hovering in the middle of a pillar of light is a glowing sphere: this is the sigil stone that holds open the gate to Oblivion. Activate it, and the tower will start to collapse around you, before you will be teleported back to outside Kvatch.  Back in Kvatch[edit] RemasteredOblivion The ruins that await when you enter the city of Kvatch The ruins that await when you enter the city of Kvatch Now that you're back at Kvatch, with a destroyed Oblivion Gate behind you, return to Savlian and report your success. He'll say that he knew you could do it, and suggest that now would be a good time to mount a counter-attack on the remaining Daedra. When you're ready, follow him and the other soldiers into the city and help him fight off the five enemies occupying the main plaza in front of the chapel. If you told Ilend to leave, he will join his fellow guardsmen in the counterattack. Once the enemies are all dead, Savlian will walk to the chapel to make sure the civilians inside are alright. At this point, you can either escort Martin to Weynon Priory (provided you have started Find the Heir) or help Savlian reclaim Kvatch in an optional quest."
"https://en.uesp.net/wiki/Oblivion:Broken_Vows","Retrieve the next contract from inside the Skingrad Castle Courtyard well. Locate J'Ghasta in Bruma and eliminate him. Move to the next contract at the Old Bridge landmark.","Target[edit] Your next contract can be obtained from inside the Skingrad Castle Courtyard well. Your target is J'Ghasta, a very skilled Khajiit boxer in the city of Bruma. The dead drop states that he is expecting you, and has bribed the guards to ignore the fight if it spills out onto the streets. J'Ghasta can be found in the secret training room in his basement. The entrance is a hatch hidden with several rolls of cloth. If you're having trouble finding it, use the local map, which will show you the door's location. Make the Kill[edit] J'Ghasta will confront you when you approach him and tell you to leave. Picking any of the three responses will provoke his aggression, and the battle will begin. Despite being unarmed, his attacks do heavy damage to your health and fatigue, so keep an eye on both of these when fighting him. Consider waiting until he goes to sleep between midnight and 5am to approach him, as the well-lit room makes sneak attacks difficult at any other time. Next Drop[edit] Before you leave, you may want to pick up a Black Hand Hood and Black Hand Robe, both in a keg on the lower floor protected by a very hard lock, and two Hand to Hand skill books: Ahzirr Traajijazeri on a desk in the basement and Immortal Blood on the bottom shelf of the bookshelf on the upper floor. Once you are finished, go to the Old Bridge south of the Imperial City. The next dead drop is waiting for you below it, along with your payment."
"https://en.uesp.net/wiki/Oblivion:A_Brotherhood_Betrayed","Learn from townspeople about rumors of a vampire killing. Persuade a local investigator and widow to talk to you about the murder of the supposed vampire. Ask around about the whereabouts of the vampire hunter, Raynil Dralas. Many point to Olav's Tap and Tack. After attempting futilely to speak to Dralas, talk to Olav to be given a key to Dralas' room, where you find his diary. Give the diary to Carius, who points you toward Boreal Stone Cave. Travel there quickly, as you only have one day to finish the quest. Kill Raynil, and take his keys to recover the Mundane Amulet from the waterlogged chest. Take the amulet back to Erline to reveal its true nature; you may keep the amulet as your reward.","Rumors of a Vampire[edit] There is a rumor in Bruma about Raynil Dralas, who claims that he is a vampire hunter. You also learn that he has already killed an alleged vampire in town, a local man named Bradon Lirrian. Lirrian's House[edit] Damning evidence, or part of a cover-up? Head to Lirrian's house behind the right side of the Chapel of Talos. Inside, you will find two guards and Lirrian's wife. After some persuasion (minimum disposition 70), the investigator, Carius Runellius, will tell you that several bodies with bite marks in their necks were found recently. Luckily, a Dunmer vampire hunter, Raynil Dralas, turned up and found the vampire, who turned out to be Bradon Lirrian. The guards investigated his claim, and it seems the townsfolk have only seen Bradon out at night. Furthermore, a murdered beggar was discovered in the basement of his house. After you talk to Carius, a conversation with the widow, Erline Lirrian, reveals that Bradon had to work during the night, which explains why he had to sleep during the day. She also believes that the body was intentionally placed in the basement to frame her husband. Erline implores you to clear his good name.  Olav's Tap & Tack[edit] Speak to the townsfolk again, and they will tell you that Dralas is staying at Olav's Tap and Tack. Speaking with Olav will provide additional information. With a little persuasion, Olav tells you that he knew Bradon and had actually seen him during the daytime, thus lending credence to the fact that he was not a vampire. He then gives you the key to Dralas' room in the hopes you will find something to clear Bradon's name. Alternatively, you can pickpocket the key off of him. In the room, you find a diary called Gelebourne's Journal behind a chest of drawers, which details how Bradon, Raynil, and a man named Gelebourne were part of an adventuring group. It gives their account of how they explored some ruins and found a magical amulet which they then hid in a cave near Bruma. It becomes obvious that Raynil has been killing off his partners in order to keep the treasure for himself. Take the diary so you can give it to Carius as evidence of Bradon's innocence. Boreal Stone Cave[edit] Raynil: traitor, bogus vampire hunter, assassin and general troublemaker Return to Lirrian's house and speak with Carius. He will accept your evidence and tell you to meet him at the Olav's Tap and Tack in one hour, after he talks to the guards about apprehending Dralas. When you meet him again, Carius will tell you that he had Dralas followed. The ""vampire hunter"" was seen heading west, towards Boreal Stone Cave, which seems to match the description of the cave the amulet was hidden in. Carius then asks you to catch Dralas, stating that you have but one day to do so. He'll mark the location on your map. Travel to the cave quickly, and inside you'll find Raynil, who will refuse to surrender. Dispense justice upon him, take the three keys from his corpse, and recover the artifact, a Mundane Amulet, from the ""waterlogged chest"" nearby. There are also some other chests nearby and very little else in this cave. Return to Bruma and speak with Erline to have the mundane amulet's true nature revealed. She tells you that Bradon cast a spell on the amulet to prevent the other two members of the brotherhood from gaining its power should they betray him, because he did not trust them. He told Erline that she should only tell them how to lift the spell if she is on her deathbed, and he is already dead. The events of this quest show that his distrust of Raynil, at least, was justified. Ironically, Erline demonstrates that the spell is lifted by a secret word: ""Brotherhood"". The mundane amulet is revealed to be the leveled amulet Phylactery of Litheness which fortifies your speed. It is your reward. Unlike other quests, you actually have a time limit in this quest. If you do not go to the cave within 24 hours after Carius tells you to go there, Raynil will escape to Morrowind and you'll receive no reward."
"https://en.uesp.net/wiki/Oblivion:Bruma_Gate","Martin informs you that Jauffre wishes to speak to you. Learn from Jauffre that he wants you to help the Bruma guard learn how to close an Oblivion Gate. Find Captain Burd outside the gates of Bruma and lead the charge into the gate. Make your way to the top of the Sigil Keep and find the Sigil Key. Enter the Sigillum Sanguis and disable the portal. Speak to Captain Burd again who will inform you that he no longer requires your assistance. Return with the news of your success to Jauffre.","The Gates of Bruma[edit] Martin's obscure etchings appear on the floor of Cloud Ruler Temple after researching a Daedric artifact Jauffre wants you to accompany the Bruma guard as they learn how to close an Oblivion Gate, as one has conveniently opened just outside. Find Captain Burd outside the gates of Bruma and repel the first wave of attackers. You are then to lead the charge into the gate in order to close it. Lead Captain Burd and his two men (whom he calls Bor and Soren) in after a short inspirational speech. You can enter the gate without Burd and his men. Once you get to the top of the Fury Spike, your journal will update, telling you to show Burd how to close the Oblivion Gate using the Sigil Stone. If you use the wait command, Burd will soon appear before you and the quest goes on as normal. Leading the Charge[edit] RemasteredOblivion Your first view of the Bruma Oblivion World Your first view of the Bruma Oblivion World This Oblivion area has few things of significance, as it's mostly a winding, linear path to the tower. You may find a lone guard fighting daedra along the way. You may enlist his help or order him to flee. There are various daedra scattered about along with some treasure and plants. Once you reach the tower, go inside and make your way to the top. The guards will likely be of good assistance to you providing you can keep them alive. Burd is flagged as essential so he will only become unconscious. Your companions will charge an enemy as soon as it spots you or you attack it. Rest in safe areas to heal the guards as needed. They will also tend to get in the way of your attacks but don't seem to mind being hit a time or two (Warning: If you hit them a third time, they will turn on you. Simply yield to them and they should stop attacking.) If you land the killing blow on a guard, you will receive the usual bounty of 1000 gold for murder, but the remaining guards will not try to arrest you until you come back to Bruma. Your disposition with Burd will also fall to zero. Assaulting the Sigillum Sanguis[edit] Near the top of the Sigil Keep, you will encounter a Sigil Keeper (he is no tougher than the daedra you have already encountered). Take the Sigil Key from him or pick the lock on the door that leads to the Sigillum Sanguis. Be warned that there is a small concentration of daedra guarding the Sigil Stone. Note that if you brought Burd into the gate with you, he must be present in the Sigillum Sanguis for you to remove the stone. If you told him to wait or left him far behind, you will have to go back and find him. Back in Bruma[edit] Once the gate has been closed and you are back in Bruma, talk to Captain Burd again. He says that he thinks he can handle any more gates that open around Bruma. Return with the news of your success to Jauffre. Speak to Jauffre for an optional sidequest (Allies for Bruma), or speak to Martin to continue with the main quest."
