"Quest","Quick Walkthrough","Detailed Walkthrough"
"https://en.uesp.net/wiki/Morrowind:Baladas_Demnevanni_(quest)","Talk to Master Aryon in the Upper Tower in Tel Vos for chores. Travel to Gnisis to convince Baladas Demnevanni to join the Council. Collect three Dwemer books for Baladas to have him agree. Return to Aryon to complete the quest.","Chores[edit] Councilor Aryon in the Upper Tower of Tel Vos will ask you to go and speak with Baladas Demnevanni and convince him to join the Council. Three Books for Baladas Demnevanni[edit] Go and visit Baladas at Arvs-Drelen in Gnisis. If you've already collected the three books for Baladas, you'll be basically finished as Baladas will immediately agree to Aryon's request. If not, perform the Dwemer Books quest to have him agree. Return to Aryon to complete the quest. You will be promoted to Aryon's Mouth, regardless of whether you have reached the regular Attribute and Skill requirements, and receive a Silver Staff of Peace. You may also notice that Baladas now has a Mouth in the Telvanni Council House, Enar Releth, while Aryon's former mouth Galos Mathendis has presumably retired from Telvanni politics to devote himself to magical studies, as he said he would, as he is nowhere to be found."
"https://en.uesp.net/wiki/Morrowind:Bandits_in_Suran","Talk to Percius Mercius for orders. Travel to Suran and speak to Serjo Avon Oran in Oran Manor. Go to Saturan and kill Daldur Sarys. Return to Avon to collect the bounty.","The Orders[edit] Percius Mercius in the Ald'ruhn Guild of Fighters asks you go to Serjo Avon Oran in Suran and help take care of some bandits for him. Serjo Avon Oran[edit] Serjo Avon Oran can be found in Oran Manor in the south side of Suran. He tells you that the bandits have been attacking from the Saturan caverns, northeast of the town on the other side of the hills. He asks you to kill their leader, Daldur Sarys, and report back to him when you have done so. Bandits in Saturan[edit] Travel to Saturan, either by ascending or levitating over the hills or by heading around the hills to the south. A total of seven bandits may be found throughout the mine. Only Daldur Sarys needs to be killed in order to complete the quest and receive the rewards, but there are no consequences either way if you choose to kill the rest of the bandits as well. There are also some slaves here you can free if you wish. Don't forget to look around for some extra loot. Once you've killed Daldur Sarys, return to Avon for the 1,000 gold bounty and the reputation and disposition gains."
"https://en.uesp.net/wiki/Morrowind:Bank_Courier","Speak to Edryno Arethi for business. Go to the Hlaalu Treasury to deliver a sealed report. Give the report to Baren Alen. Return to Edryno Arethi.","Business[edit] Edryno Arethi in her house in the Hlaalu Waistworks in Vivec will ask to deliver a sealed report to Baren Alen at the Hlaalu Vaults within the Treasury just across the waistworks. The Delivery[edit] It is just a simple job of going there and giving it to him. The Treasury can be found across the waistworks, on the same level as Arethi's house. Once the report is delivered, return to Arethi to complete the quest."
"https://en.uesp.net/wiki/Morrowind:Battle_at_Nchurdamz","Speak to Hrundi in the Wolverine Hall Fighter's Guild for your orders. Travel to Nchurdamz. Speak to Larienna Macrina to learn how you can be of help. Help her hunt down the daedroth Hrelvesuu. Return to Hrundi.","The Orders[edit] Hrundi in the Wolverine Hall Fighter's Guild asks you to travel to the Dwemer ruins of Nchurdamz to help Larienna Macrina explore the ruins in search of a great beast (the position should be marked on your map, far south of Sadrith Mora). At Nchurdamz[edit] When you find the ruins, Larienna should be waiting by a campsite just outside the entrance. Approach Nchurdamz from the north, on the mountaintop, not from the west and the water (the campfire near there is a trio of hostile Ashlanders). Talk with her, and she'll tell you she is hunting a wounded Daedroth named Hrelvesuu. The ruins are small and filled with a variety of robots to take care of. If you make it to the lava room, you should find a key to the locked (60) and trapped doors to the west. Behind the doors you should find the Daedroth that must be killed and, once it is dead, Larienna will stop following you. You can be healed a little by her if you talk to her after she joins you. Return to Hrundi for your 500 gold reward."
"https://en.uesp.net/wiki/Morrowind:The_Beauty_and_the_Bandit","Talk to Maurrie Aurmine about a bandit nearby. Bring her glove to Nelos Onmar. Bring her a note in return. Travel to Tel Aruhn or Tel Branora for a reward.","The Beauty[edit] On the road to Balmora from Seyda Neen, about halfway between Balmora and  Pelagiad, you will find Maurrie Aurmine. She tells you she was robbed by a handsome man by the name of Nelos Onmar. She asks you to deliver one of her gloves to him in Pelagiad as a token of her love. The Bandit[edit] Nelos may be found at the Halfway Tavern up the hill in Pelagiad. He seems touched by the news and gives you a note to deliver back to Maurrie. If you return to Maurrie she will be overjoyed and will actually attempt to set you up with someone else. If you are male, it will be Emusette Bracques at the Plot and Plaster in Tel Aruhn, or if you are female it will be Barnand Erelie at Sethan's Tradehouse in Tel Branora. See the appropriate one for a reward of three Exclusive Restore Health potions and a 20 point disposition boost."
"https://en.uesp.net/wiki/Morrowind:Belt_of_Sanguine_Fleetness_(quest)","Talk to Eno Hlaalu at the Morag Tong headquarters in the Hidden Area of the Vivec Arena for special duties. Travel to Pelagiad to retrieve the Belt of Sanguine Fleetness, currently owned by Hrordis. Find Hrordis in the Halfway Tavern and kill her to get the belt. Return to Eno to complete the quest.","Special Duties[edit] The second of Eno Hlaalu's special duties is to bring back the Belt of Sanguine Fleetness, currently owned by Hrordis in Pelagiad, who is a Dark Brotherhood member. Belt of Sanguine Fleetness[edit] Hrordis can be found in an upper room of Pelagiad's Halfway Tavern. Unfortunately, there isn't a writ for Hrordis and she is a non-hostile character who will neither fight nor even talk to you. This makes it impossible to Taunt, Bribe or Intimidate her under normal circumstances. You can pass this by using other methods. Another way to avoid a accumulating a bounty is to sneak up on Hrordis and kill her in one hit. If you cannot murder her in one hit, you'll be reported, and the people in tavern will attack you. Return to Eno once you have the belt to complete the quest."
"https://en.uesp.net/wiki/Morrowind:Beneran%27s_Bounty","Talk to Percius Mercius to for orders. Travel to Maar Gan and talk to people to find out where Sargon is. Travel to Sargon. Kill Nerer Beneran. Return to Percius for payment.","The Orders[edit] Percius Mercius in the Ald'ruhn Guild of Fighters asks you to collect the bounty on the outlaw Nerer Beneran by killing him. Nerer is in Sargon, north of Maar Gan, apparently a well hidden island. You might have to ask around Maar Gan (just north of Ald'ruhn) for directions. Asking for Directions[edit] Talk with anyone in Maar Gan and they'll direct you to Bugdurash gra-Gashel in the Tradehouse or Nuleno Tedas in the Outpost. From either of them you'll find out that Sargon is on an island far north of Maar Gan, west of Dagon Fel (and southwest of Vas, which you visited during Percius' previous quest). Beneran's Bounty[edit] Nerer evidently has lots of friends and they're all in Sargon waiting for you. Fortunately, they are mostly spread out and you can usually safely attack each one at a time. Nerer is in a large room by himself though he is heavily armored and takes a bit of a beating to kill. There's an underwater passage to the right as a shortcut that leads directly to Nerer. The underwater passageway also contains a chest that is guarded by a skeleton and contains gold. See Sargon for more details. Return to Percius, who will reward you with 500 gold."
"https://en.uesp.net/wiki/Morrowind:Bero%27s_Support","Speak to Crassius Curio to learn your next assignment. Travel to the Haunted Manor in St. Olms Canton and pick the lock. Speak to Dram Bero to learn his conditions for his support. Defeat Garding the Bold. Talk to Dram Bero for his support. Return to Crassius Curio.","Business[edit] Crassius Curio in his manor in Vivec will ask you to get the support of another Hlaalu councilor, Dram Bero. Unfortunately, Dram is hard to find, though Curio suggests to start looking in Vivec. The Elusive Councilor[edit] If you ask around, you'll eventually be directed to the St. Olms Plaza. A simple search of the level will reveal nothing, except possibly a well locked door in the Haunted Manor. Inside you'll find Bero and you can get his support by talking with him, though you'll need to take out his champion, Garding the Bold, first (he doesn't want you to kill him, so either use Hand-to-hand, a Drain Fatigue spell, or wait until Garding concedes when he is low on health). Once you defeat Garding return to Bero to gain his support and complete the quest. If you kill Garding, Bero will still support your nomination but will be disappointed at the death of his champion causing his disposition to drop rather than increase ten points. Return to Curio[edit] Return to Crassius for the next quest."
"https://en.uesp.net/wiki/Morrowind:Berwen%27s_Stalker","Speak to Hrundi in the Wolverine Hall Fighter's Guild for your orders. Travel to Tel Mora. Find Berwen's shop, and kill the Corprus Stalker inside. Return to Hrundi.","The Orders[edit] Hrundi in the Wolverine Hall Fighter's Guild asks you to kill a Corprus Stalker trapped in Berwen's shop in Tel Mora (he also tells you to take care of Rels Tenim's Bounty while you're at it). Berwen's Stalker[edit] Berwen's shop is in the center of Tel Mora (northeast of the docks if you arrive by boat, which is the fastest route from Sadrith Mora). Speak with Berwen if you wish, but the stalker is just on the upper level (talk with Berwen after you kill the stalker to get a big increase in Disposition with her). Return to Hrundi for your 500 gold reward (note that Hrundi says the reward is only 200 when you get the quest)."
"https://en.uesp.net/wiki/Morrowind:Bethamez_(quest)","Talk to Edwinna at the Guild of Mages in Ald'ruhn for duties. Travel to Gnisis to examine the recently discovered Dwemer ruin. Go to the egg mine at the top of the hill on the northeast side of the village. Get the key to the mine from the guard, Vatollia Apo. Make your way to the bottom of the mine, and find the doorway to the ruin Bethamez. Retrieve the Dwemer Airship Plans, and return to Edwinna Elbert.","Duties[edit] Edwinna at the Guild of Mages in Ald'ruhn finds out that miners have discovered a Dwemer ruin at the bottom of the Gnisis Eggmine. She instructs you to go there and see what they've found, as she believes that there may be plans similar to the ones you just brought her. Retrieve the Plans for Edwinna[edit] (If you have the Blood Moon expansion, see the Notes below for a ""shortcut."" If not, or if you want to continue the way the game had intended, continue reading.) Ask one of the citizens about Gnisis to unlock the egg mine subject. Then head for the mine on the east side of town on the hill and speak to the guard, Vatollia Apo, to get a key. If you're part of the Imperial Legion or in possession of a miner's pick he will let you in (if you don't have one, there is a pick on the ground in front of the pushcart next to him); otherwise persuade him, bribe him or sneak up to the door and pick the lock. Once you are in, the entrance to Bethamez can be found on the lower level. After defeating or invisibly sneaking past Lugrub gro-Ogdum, the Orc that guards the entry to the lower level, make your way past the Kwama Warriors taking the left path. The first door on your right is the door to Bethamez. Inside Bethamez, you may find the Dwemer Airship Plans on a table to the left of the entrance. Except the book Divine Metaphysics..., which is beneath the same table, there is nothing else of value in this ruin. Deliver the Plans to Edwinna[edit] After getting the plans, return to Edwinna and give the blueprints to her. You will be rewarded with an increase in Disposition, Faction Reputation, and a Reputation point."
"https://en.uesp.net/wiki/Morrowind:The_Bitter_Cup","Talk to Gentleman Jim Stacey at Simine Fralinie's Bookshop in Vivec's Foreign Quarter for a new job. Travel to Ald Redaynia to obtain the Bittercup. Recover the Bittercup. Travel to the Guild of Fighters in Balmora and talk to Eydis Fire-Eye. Return to Gentleman Jim Stacey in Vivec.","Job[edit] Gentleman Jim Stacey at Simine Fralinie's Bookshop in Vivec, Foreign Quarter Canalworks, asks you to persuade Eydis Fire-Eye in Balmora to join the Thieves Guild's cause against the Camonna Tong. He suggests that Eydis might betray the Camonna Tong if you offer her the Bittercup, an artifact sacred to the followers of Clavicus Vile. The artifact can be found in the ruins of Ald Redaynia, on the islands north of the Urshilaku Camp (it should be marked on your map). Recovering the Bittercup[edit] The outside of Ald Redaynia is guarded by two Skeleton Archers. The door to the right-hand side after entering (level 75 lock) leads to the Bittercup. The key to this door is in the lower area of the cave, on top of some crates (the key also opens the submerged chest in the same area where it is found). Open the locked door that leads to the Bittercup and defeat the four monsters. A Skeleton War-Wizard will appear after defeating these monsters. Loot the Skeleton War-Wizard's corpse for a Vampiric Ring. Examine the Bittercup on the central altar, and choose whether to drink from it or pick it up. The Bittercup will disappear forever after selecting the option to drink from it, but adds 20 pts to the highest attribute and subtracts 20 from the lowest attribute (the Bittercup is needed to finish the quest). Bribing Eydis[edit] Travel back to Balmora and offer the Bittercup to Eydis Fire-Eye in the Guild of Fighters to get her to pledge allegiance to the Thieves Guild. Return to Gentleman Jim Stacey to complete the quest."
"https://en.uesp.net/wiki/Morrowind:Black_Jinx","Talk to Raven Omayn in the Telvanni Council House in Sadrith Mora for chores. Ask around town to learn that the Black Jinx is in the hands of the Morag Tong. Find the Morag Tong guild in town and speak with Alven Salas. Obtain the ring by killing him, knocking him out or defeating him in a duel. Return to Raven with the ring to complete the quest.","Chores[edit] Raven Omayn in the Telvanni Council House in Sadrith Mora will ask you to find and retrieve a ring named Black Jinx for Councilor Dratha. The ring is apparently somewhere in Sadrith Mora but no further details are given. The Black Jinx Ring[edit] Ask around town and you'll soon learn that the ring is in the hands of the Morag Tong. Find the Morag Tong guild in town and speak with Alven Salas there, who has the ring. Unfortunately he is wearing it and so you cannot steal it. You can kill (or just knock out) Alven to get the ring, though if you raise his disposition above 60 you can get him to initiate a duel (or you can taunt him instead). Alternatively, if you are of rank Master or above in the Morag Tong, Alven will just give you the ring right away. The ring casts Absorb Luck (10 to 50) and Burden (25 to 100) at a touched target for 120 seconds. Return to Raven with the ring to complete the quest and be taught the Demoralize Humanoid and Creature spells."
"https://en.uesp.net/wiki/Morrowind:Blades_Trainers","",""
"https://en.uesp.net/wiki/Morrowind:Blood_for_Mistress_Dratha","Speak to Raven Omayn at the Council House in Sadrith Mora. Retrieve a potion of Quarra blood. Return to Omayn.","A bloody request[edit] Speak with Raven Omayn, the Mouth for Councilor Dratha at the Telvanni Council House in Sadrith Mora, to receive her next quest. Blood for Mistress Dratha[edit] Omayn will ask you to steal a potion of Quarra blood. If you've completed the related quest for Raxle Berne previously, you will know that Raxle will have the potion. Otherwise, the potion is still in a locked keg at the bottom of the Quarra headquarters in Druscashti, east of Khuul. Get your bloody reward[edit] Return to Omayn with the potion to receive a Flawed Dwemer Jinksword."
"https://en.uesp.net/wiki/Morrowind:The_Blood_of_the_Quarra","Talk to Raxle Berne in Galom Daeus. Travel to Druscashti. Retrieve the Blood of the Quarra potion. Return to Raxle.","Raxle has use for you, after all[edit] The Berne Clan leader, Raxle Berne, in the Dwemer Observatory Galom Daeus, will ask you to retrieve for him a potion of Quarra vampire blood, which the clan leader Volrina Quarra draws her power from. The Blood of the Quarra[edit] Volrina can be found in the Dwemer ruins of Druscashti, east of Khuul in the mountains. Unless you are quite powerful, you may not be able to fight the powerful vampires in the Quarra lair, so resort to sneaking if required. The blood potion can be found in a locked keg (Volrina has the key if you cannot pick the lock). Return to your lair[edit] Return to Raxle with the potion to receive access to two of the Clan's vendors in the ruins, Arenara and Germia."
"https://en.uesp.net/wiki/Morrowind:Blood_Ties","Speak to Dhaunayne Aundae in Ashmelech. Travel to Wolverine Hall and talk to Tusamircil. Take the potion he gives you to Sinyaramen at the Gateway Inn. Return to Dhaunayne Aundae. Travel to Druscashti and slay the vampire Kjeld. Once again return to Aundae to receive access to the clan's services.","A concerned Mother[edit] The Aundae Clan leader, Dhaunayne Aundae, at the bottom of Ashmelech (a Levitate spell comes handy here), will ask you to find out what happened to her son which she had before she became a vampire. She gives you a signet ring with her family crest to aid you in your search, and tells you that you should start in Sadrith Mora. Detective work[edit] Head to the Mage's Guild at Wolverine Hall and talk to Tusamircil. He will recognize the ring as the same one worn by Sinyaramen. Tusamircil suggests that you deliver a potion that he ordered to help getting him to talk to you. Though Tusamircil doesn't actually know the location of Sinyaramen, Iniel inside the Mages Guild does, telling you that she has seen the crested ring at the Gateway Inn in town. Someone with answers[edit] Sinyaramen can be found on the second floor of the inn and won't talk to you without the potion you are delivering to him. Speak to him about the crest, 'killed by your kind', and 'Vilandon'. It turns out that Vilandon, Aundae's son, was Sinyaramen's grandfather. Vilandon was a vampire hunter and was eventually killed by the vampire Kjeld. Bring the good news to Dhaunayne[edit] Return to Dhaunayne with this information and she will promptly order the death of Kjeld. Slay Kjeld to set things right[edit] Kjeld is a Quarra vampire found on the upper level of the clan's headquarters in Druscashti, east of Khuul. Return to Dhaunayne when Kjeld is dead to receive access to the Clan's services (Mororurg and Gladroon vendors)."
"https://en.uesp.net/wiki/Morrowind:Boethiah%27s_Quest","Speak to the head of Boethiah at his sunken shrine northwest of Hla Oad, or to M'Aiq the Liar. Travel to Caldera and recruit the Orc Duma gro-Lag as a sculptor. Acquire the Book Boethiah's Glory and 2000 gold for Duma. Travel to the completed statue at Khartag Point after 21 days and receive Goldbrand.","Boethiah's glory restored Boethiah's Request[edit] One of the Daedra, Boethiah, has a shrine that's more than a bit tricky to find. Why? Because it sank to the ocean floor. M'Aiq the Liar will tell you about this place if you meet him on his island in the Sheogorad region. Northwest of Hla Oad, on an island, there's a Daedric ruin called Ashurnibibi. If you check out the ocean a short distance west-northwest of the island, you'll find ruined Daedric buildings on the ocean's floor. Among them is the shattered Shrine of Boethiah. You can activate Boethiah's head, located a short distance from the rest of the statue, and initiate the quest. Activate the crumbled statue and Boethiah will speak to you: ""What do you want with me, mortal? My shrine is in ruins, my priests have forgotten me. Will you rebuild my shrine, mortal? Restore it in all its glory? Accomplish this, and I will reward you. You will be the bearer of Goldbrand, my sword of legend. There is one who can help you do this for me. Listen.... Rough hands to smooth stone, Carving rock instead of bone, In Caldera an artist waits, His masterpiece to create. Find the one who may shape the rock. Go."" Finding a Sculptor[edit] He wants his shrine rebuilt, and sends you to Caldera to find a sculptor. Ask around and you'll be directed to a shopkeeper named Verick Gemain, who in turn directs you to an Orc in Ghorak Manor across the street from his shop. The Orc, Duma gro-Lag, is on the third floor of the manor and requires 2000 gold and a copy of a book on the shrine (Boethiah's Glory, available in Jobasha's Rare Books in Vivec) to begin work. He tells you that it will take him several weeks to complete. After 21 days the shrine will be finished, although you get no journal entry saying it is done. Boethiah in all his Glory[edit] At that time, head to the rebuilt shrine—located at Khartag Point—and activate the statue. A word of caution, though: the statue has to be totally built in order for you to activate it, so venturing two days after the sculptor gets there will be pointless. The Daedric Prince will speak to you: ""You have done well. This shrine is a worthy one, and my power will again be felt. Take this, mortal. Wield the Goldbrand with a strong hand, and let all know that my Shrine has risen!"" You will be rewarded with Goldbrand, a one-handed longsword with impressive base damage and good fire damage."
"https://en.uesp.net/wiki/Morrowind:Books_for_Vala","Talk to Jim Stacey about Bal Molagmer. Steal four books from Odral Helvi's quarters in Caldera. Deliver the books to Vala Catraso in Ald'ruhn. Return to Jim Stacey to complete the quest.","Job[edit] For the sixth quest in this series, Jim Stacey wants you to steal Odral's History of the Empire 1, 2, 3, & 4 from Odral Helvi in Caldera and donate them to Vala Catraso in the Guild of Mages in Ald'ruhn. Books for Vala[edit] Odral Helvi can be found upstairs in the Governor's Hall in Caldera. The four books are found in his bedroom inside a locked (40) chest next to the bed. Travel to the Guild of Mages in Ald'ruhn and donate the books to Vala Catraso in the name of the Bal Molagmer. Return to Jim Stacey in Vivec for his congratulations."
"https://en.uesp.net/wiki/Morrowind:Boots_of_the_Apostle","Talk to Lalatia Varian at the Imperial Chapels in Ebonheart for an Oracle's quest. Travel to Berandas to recover the Boots of the Apostle. Find the boots on the corpse of a fallen hero in the Underground. (Optional) Talk to Ama Nin and give her a Scroll of Divine Intervention for her escape. Return to Lalatia to complete the quest.","Oracle's Quest[edit] Lalatia Varian at the Imperial Chapels in Ebonheart will ask you to recover the Boots of the Apostle. Varian is considerably less cryptic in her prophecy this time, and actually names the ruins of Berandas, the stronghold on the west coast, southeast of Gnisis. It's on your paper map. Winged Twilights block the way Boots of the Apostle[edit] Go to Berandas with a good supply of Scrolls of Divine Intervention (you can buy as many as you want from the enchanter in Vivec's Mages Guild). Like most strongholds, Berandas is large and hard to miss from the outside, and has several levels inside. On the first level there is a corpse with two Daedric arrows sticking out of it. You shouldn't encounter anything too tough until you get to Berandas Underground, which has the body of the fallen hero with the boots. The corpse is in the room with two Winged Twilights. Mara's Manifestation[edit] Use the boots' levitate ability to find a few hidden places in the stronghold, including another god manifestation, this time of Mara (under the name of Ama Nin). She's in the same room with the boots.  She wants a scroll of Divine Intervention, and rewards you with Mara's Blouse and Mara's Skirt plus a point of Reputation. Return to Lalatia Varian with the boots, which you get to keep. You also receive ten points of Imperial Cult faction reputation, an extra point of Reputation and a ten point disposition bump with Lalatia."
"https://en.uesp.net/wiki/Morrowind:A_Bounty_for_Trerayna_Dalen","(Optional) Talk to Trerayna Dalen at the entrance to Tel Branora. (Optional) Talk to Councilor Therana in the tower. Talk to Mollimo of Cloudrest who offers 1000 gold for their demise. Kill Dalen and her supporters. Return to Mollimo for the bounty.","A peculiar Band of Protesters[edit] If you've visited the Telvanni Tower of Tel Branora in your travels, you may have wondered about the group of people gathered just outside of it to the southwest. Attempting to speak with any of them, including the apparent leader, Trerayna Dalen, gets you nowhere, though you do learn that it relates to a dispute with Councilor Therana in the tower. Speak with the very eccentric Therana at the top of Tel Branora to learn that she doesn't consider Dalen worthy enough to leave the tower for. A Bounty for Trerayna Dalen[edit] One of her guards, however, Mollimo of Cloudrest, who patrols the ramp up to the Upper Tower entrance will offer you 1000 gold to deal with Dalen and her gang. Taking care of Business, Telvanni Style[edit] Dalen and her friends look more impressive than they really are, and any accomplished adventurer should have little trouble dealing with them. The most dangerous of the bunch is the Wood Elf named Cun, who wields a Dwarven Crossbow, so you may wish to target Cun first. When attacking, the group usually bunches up, so area-effect spells are useful. Return to Mollimo for the reward and his thanks."
"https://en.uesp.net/wiki/Morrowind:The_Boy_Who_Would_Be_Undead","Hear Rumors about a boy that wants to become a vampire. Talk to the boy's mother, Fathasa in the Llethri Manor Bedrooms. Convince Sanvyn Llethri that vampires aren't all that great. Return to Fathasa for your reward.","Rumors[edit] If you ask around Ald'ruhn for rumors (such as in the Mages Guild) you'll learn that Sanvyn Llethri, in the Llethri Manor Bedrooms in the Manor District, wishes to become a vampire. Make sure, however, not to speak with Movis Darys, since he is not a member of the Mages Guild and thus will attack you if you speak to him. The Boy Who Would Be Undead[edit] First, speak to Sanvyn's mother, Fathasa, who will be one of the few regular people that will tolerate speaking with you. Fathasa will say that her son thinks that vampirism is the way to achieve power and respect and that she wishes for you to tell him otherwise. Convince the boy that he is foolish[edit] Speak with Sanvyn, just down the hall, using the topic ""submit myself"". Choose the responses ""You are a foolish boy"", ""You are a ridiculous young man"", ""Stupid child"", ""You are too weak to be a vampire"", and ""You know nothing"". Each insult will lower his disposition and increase his option to fight, so by the last insult he will most likely attack you. If you are so charming that he does not attack, just taunt him until he does. At this point, you should remember his mother's words and actually let the boy win ... yes, this will be hard and contrary to most people's instinct, but don't fight back. (If you're a powerful warrior, it's quite easy to kill him in one blow. Also, it is advisable for powerful warriors to unequip their armor since his dagger may break before the fight is over.) Once your health has been halved, Sanvyn will declare himself the winner, deciding that his opinion about vampires was indeed wrong. Claim your useful reward[edit] Return to Fathasa to receive her enchanted ring (protects against fire)."
"https://en.uesp.net/wiki/Morrowind:Brallion%27s_Ring","Talk to Jim Stacey about Bal Molagmer. Travel to Sadrith Mora to steal Brallion's Ring. Find Brallion downstairs in Fara's Hole in the Wall and steal or buy the ring from him. Deliver the ring to Ilmeni Dren in Vivec's St. Delyn Canton. Return to Jim to complete the quest.","Job[edit] For the fifth quest in this series, Jim Stacey asks you to steal Brallion's Ring (from Brallion no less, a right slave trader) and give it to Ilmeni Dren, a secret abolitionist. Brallion can be found in Fara's Hole in the Wall in Sadrith Mora and Ilmeni can be found in Vivec's St. Delyn Canton. Brallion's Ring[edit] Travel to Sadrith Mora and find Brallion downstairs in Fara's Hole in the Wall (he's normally found outside of an alchemist's shop if you're not doing the quest). You can either buy the ring from him or steal it (if you kill him without buying the ring from him first, you cannot complete the quest). When buying the ring, Brallion initially demands 1000 drakes. You can haggle this down to 800 or to 500 (disposition must be above 70). Once you have the ring, return it to Ilmeni in the name of the Bal Molagmer. She has an apartment in St. Delyn Canalworks, South-One, located downstairs on the outside (don't enter the waistworks, just go around the canton and you'll find her apartment on the south side). Return to Jim in Vivec for his congratulations."
"https://en.uesp.net/wiki/Morrowind:Brandy_for_the_Fundraising_Dinner","Talk to Iulus Truptor at the Imperial Chapels in Ebonheart for a new almoner mission. Travel to Balmora to collect five bottles of Cyrodiilic Brandy. Persuade Benunius Agrudilius, Dulnea Ralaal, Bacola Closcius and Banor Seran to donate a bottle each. Steal or buy the last bottle of Brandy. Return to Iulus to complete the quest.","Almoner Mission[edit] Iulus Truptor at the Imperial Chapels in Ebonheart asks you to collect five bottles of Cyrodiilic Brandy from the citizens of Balmora. Brandy for the Fundraising Dinner[edit] Checking around the various taverns in town will only yield you up to four bottles, and you'll have to buy or 'find' the last one. Benunius Agrudilius, at the Lucky Lockup and Dulnea Ralaal at the Eight Plates will donate a bottle each if their disposition to you is 70 or higher. Bacola Closcius at the South Wall Cornerclub will also give you a bottle when asked (if his disposition is 30+) and tells you that Banor Seran, at the Council Club, has just received a shipment of brandy. He even tells you where he stores it and suggests you steal some, as the club is just a front for those Camonna Tong gangsters. If you go there and talk to Banor Seran, he will eventually agree to donate you a bottle (90+ disposition), which makes four. Well, it's time to teach them a lesson in manners by robbing their storeroom! Head to the back room. Go in and shut the door behind you to ensure privacy, then look in the chests until you find the bottles you need. If you want to be honest, you can simply buy the bottles from Banor Seran. He starts with five, and three bottles respawn each time you re-open his inventory. Name Disp. Bottles   Bacola Closcius 30+ 1   Benunius Agrudilius 70+ 1   Dulnea Ralaal 70+ 1   Banor Seran 90+ 1+   Total - 4+ Head on back to Iulus and hand over the bottles. He'll only take five regardless of how many you collected, so the rest are yours to keep. In return you get the Left and Right Hands of Zenithar."
"https://en.uesp.net/wiki/Morrowind:Breeding_Netch","(optional) Talk to Radd Hard-Heart about Orders. Travel to just north of Gnaar Mok. Kill the Bull and Betty Netch. Return to Radd.","Orders[edit] You may receive this quest from Radd Hard-Heart at Moonmoth Legion Fort or take the initiative after townspeople tell you about a pair of netch harassing Gnaar Mok. Find the Beasts[edit] You may find both netch together on an island just north of Gnaar Mok. There is a small footbridge to the island if you look carefully; it's very unobtrusive and made only of a few planks. You can kill both Netch without even starting the quest. Kill the Breeding Netch[edit] Find a bull and a betty - kill them to complete the quest. When killed, the game gives you the message: ""You have killed a breeding Netch."" Return to Radd."
"https://en.uesp.net/wiki/Morrowind:The_Brothers_Ienith","Talk to Jim Stacey at Simine Fralinie's Bookshop in Vivec, Foreign Quarter for a new job. Travel to the Dren Plantation to eliminate Navil and Ranes Ienith. Find the brothers downstairs in Dren's Villa and kill them. Return to Jim in Vivec.","Job[edit] Once you reach the rank of Mastermind, Jim Stacey, at Simine Fralinie's Bookshop in Vivec's Foreign Quarter Canalworks, asks you to kill two of the Camonna Tong's best enforcers, Navil and Ranes Ienith at the Dren Plantation (ask him about it to have it marked on your map, north of Vivec). The Brothers Ienith[edit] Navil can be found downstairs in Dren's Villa behind two locked (60) and trapped doors (the key is on the desk in front of the stairs by Orvas Dren). Be very careful when you decide to attack for as soon as you do, Ranes will appear behind you. There is also a guard in the house, wielding a Daedric katana. The brothers are a tough target, especially with their magic blades (one that paralyzes and one that poisons), so be prepared. Return to Jim once they are dead for a reward of a Ring of Shadow Form (Chameleon 6-15%)."
